Review ID,Run,Valid,Topic,Sentiment,Errors
49,1,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; 'Food' is a required property
49,2,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; 'Food' is a required property
49,3,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; 'Food' is a required property
50,1,True,(parse failed),,
50,2,True,(parse failed),,
50,3,True,(parse failed),,
51,1,True,(parse failed),,
51,2,True,(parse failed),,
51,3,True,(parse failed),,
52,1,True,(parse failed),,
52,2,True,(parse failed),,
52,3,True,(parse failed),,
53,1,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
53,2,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
53,3,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
54,1,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null"
54,2,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null"
54,3,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null"
55,1,True,(parse failed),,
55,2,True,(parse failed),,
55,3,True,(parse failed),,
56,1,True,(parse failed),,
56,2,True,(parse failed),,
56,3,True,(parse failed),,
57,1,True,(parse failed),,
57,2,True,(parse failed),,
57,3,True,(parse failed),,
58,1,True,(parse failed),,
58,2,True,(parse failed),,
58,3,True,(parse failed),,
59,1,True,(parse failed),,
59,2,True,(parse failed),,
59,3,True,(parse failed),,
60,1,True,(parse failed),,
60,2,True,(parse failed),,
60,3,True,(parse failed),,
61,1,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; Additional properties are not allowed ('Service' was unexpected)
61,2,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; Additional properties are not allowed ('Service' was unexpected)
61,3,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; Additional properties are not allowed ('Service' was unexpected)
62,1,True,(parse failed),,
62,2,True,(parse failed),,
62,3,True,(parse failed),,
63,1,True,(parse failed),,
63,2,True,(parse failed),,
63,3,True,(parse failed),,
64,1,True,(parse failed),,
64,2,True,(parse failed),,
64,3,True,(parse failed),,
65,1,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
65,2,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
65,3,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
66,1,True,(parse failed),,
66,2,True,(parse failed),,
66,3,True,(parse failed),,
67,1,False,(parse failed),,'Room' is a required property
67,2,False,(parse failed),,'Room' is a required property
67,3,False,(parse failed),,'Room' is a required property
68,1,True,(parse failed),,
68,2,True,(parse failed),,
68,3,True,(parse failed),,
69,1,True,(parse failed),,
69,2,True,(parse failed),,
69,3,True,(parse failed),,
70,1,True,(parse failed),,
70,2,True,(parse failed),,
70,3,True,(parse failed),,
71,1,True,(parse failed),,
71,2,True,(parse failed),,
71,3,True,(parse failed),,
72,1,True,(parse failed),,
72,2,True,(parse failed),,
72,3,True,(parse failed),,
73,1,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null"
73,2,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null"
73,3,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null"
74,1,True,(parse failed),,
74,2,True,(parse failed),,
74,3,True,(parse failed),,
75,1,True,(parse failed),,
75,2,True,(parse failed),,
75,3,True,(parse failed),,
76,1,True,(parse failed),,
76,2,True,(parse failed),,
76,3,True,(parse failed),,
77,1,False,(parse failed),,'Room' is a required property
77,2,False,(parse failed),,'Room' is a required property
77,3,False,(parse failed),,'Room' is a required property
78,1,True,(parse failed),,
78,2,True,(parse failed),,
78,3,True,(parse failed),,
79,1,True,(parse failed),,
79,2,True,(parse failed),,
79,3,True,(parse failed),,
80,1,True,(parse failed),,
80,2,True,(parse failed),,
80,3,True,(parse failed),,
81,1,True,(parse failed),,
81,2,True,(parse failed),,
81,3,True,(parse failed),,
82,1,True,(parse failed),,
82,2,True,(parse failed),,
82,3,True,(parse failed),,
83,1,False,(parse failed),,'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
83,2,False,(parse failed),,'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
83,3,False,(parse failed),,'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
84,1,True,(parse failed),,
84,2,True,(parse failed),,
84,3,True,(parse failed),,
85,1,True,(parse failed),,
85,2,True,(parse failed),,
85,3,True,(parse failed),,
86,1,True,(parse failed),,
86,2,True,(parse failed),,
86,3,True,(parse failed),,
87,1,False,(parse failed),,'Room' is a required property; 'Location' is a required property
87,2,False,(parse failed),,'Room' is a required property; 'Location' is a required property
87,3,False,(parse failed),,'Room' is a required property; 'Location' is a required property
88,1,True,(parse failed),,
88,2,True,(parse failed),,
88,3,True,(parse failed),,
89,1,True,(parse failed),,
89,2,True,(parse failed),,
89,3,True,(parse failed),,
90,1,True,(parse failed),,
90,2,True,(parse failed),,
90,3,True,(parse failed),,
91,1,True,(parse failed),,
91,2,True,(parse failed),,
91,3,True,(parse failed),,
92,1,True,(parse failed),,
92,2,True,(parse failed),,
92,3,True,(parse failed),,
93,1,True,(parse failed),,
93,2,True,(parse failed),,
93,3,True,(parse failed),,
94,1,True,(parse failed),,
94,2,True,(parse failed),,
94,3,True,(parse failed),,
95,1,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; 'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property
95,2,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; 'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property
95,3,False,(parse failed),,'Room' is a required property; 'Staff' is a required property; 'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property
96,1,True,(parse failed),,
96,2,True,(parse failed),,
96,3,True,(parse failed),,
97,1,False,(parse failed),,'Room' is a required property
97,2,False,(parse failed),,'Room' is a required property
97,3,False,(parse failed),,'Room' is a required property
98,1,True,(parse failed),,
98,2,True,(parse failed),,
98,3,True,(parse failed),,
99,1,True,(parse failed),,
99,2,True,(parse failed),,
99,3,True,(parse failed),,
100,1,True,(parse failed),,
100,2,True,(parse failed),,
100,3,True,(parse failed),,
101,1,False,(parse failed),,'Location' is a required property; 'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
101,2,False,(parse failed),,'Location' is a required property; 'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
101,3,False,(parse failed),,'Location' is a required property; 'Food' is a required property; 'Price' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
102,1,True,(parse failed),,
102,2,True,(parse failed),,
102,3,True,(parse failed),,
103,1,True,(parse failed),,
103,2,True,(parse failed),,
103,3,True,(parse failed),,
104,1,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null; Food: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
104,2,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null; Food: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
104,3,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null; Food: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
105,1,True,(parse failed),,
105,2,True,(parse failed),,
105,3,True,(parse failed),,
106,1,True,(parse failed),,
106,2,True,(parse failed),,
106,3,True,(parse failed),,
107,1,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
107,2,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
107,3,False,(parse failed),,"Staff: label must be 'Positive', 'Negative', or null; Price: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
108,1,True,(parse failed),,
108,2,True,(parse failed),,
108,3,True,(parse failed),,
109,1,True,(parse failed),,
109,2,True,(parse failed),,
109,3,True,(parse failed),,
110,1,False,(parse failed),,"Location: label must be 'Positive', 'Negative', or null"
110,2,False,(parse failed),,"Location: label must be 'Positive', 'Negative', or null"
110,3,False,(parse failed),,"Location: label must be 'Positive', 'Negative', or null"
111,1,True,(parse failed),,
111,2,True,(parse failed),,
111,3,True,(parse failed),,
112,1,True,(parse failed),,
112,2,True,(parse failed),,
112,3,True,(parse failed),,
113,1,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null; Food: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
113,2,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null; Food: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
113,3,False,(parse failed),,"Room: label must be 'Positive', 'Negative', or null; Location: label must be 'Positive', 'Negative', or null; Food: label must be 'Positive', 'Negative', or null; Facility: label must be 'Positive', 'Negative', or null; Check-in: label must be 'Positive', 'Negative', or null; Check-out: label must be 'Positive', 'Negative', or null; Off: label must be 'Positive', 'Negative', or null; Booking-issue: label must be 'Positive', 'Negative', or null; Taxi-issue: label must be 'Positive', 'Negative', or null"
114,1,True,(parse failed),,
114,2,True,(parse failed),,
114,3,True,(parse failed),,
115,1,False,(parse failed),,'Room' is a required property; 'Food' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
115,2,False,(parse failed),,'Room' is a required property; 'Food' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
115,3,False,(parse failed),,'Room' is a required property; 'Food' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
116,1,True,(parse failed),,
116,2,True,(parse failed),,
116,3,True,(parse failed),,
117,1,False,(parse failed),,'Room' is a required property
117,2,False,(parse failed),,'Room' is a required property
117,3,False,(parse failed),,'Room' is a required property
118,1,True,(parse failed),,
118,2,True,(parse failed),,
118,3,True,(parse failed),,
119,1,True,(parse failed),,
119,2,True,(parse failed),,
119,3,True,(parse failed),,
120,1,False,(parse failed),,'Food' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
120,2,False,(parse failed),,'Food' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
120,3,False,(parse failed),,'Food' is a required property; 'Facility' is a required property; 'Check-in' is a required property; 'Check-out' is a required property; 'Off' is a required property; 'Booking-issue' is a required property; 'Taxi-issue' is a required property
121,1,False,(parse failed),,"Off: label must be 'Positive', 'Negative', or null"
121,2,False,(parse failed),,"Off: label must be 'Positive', 'Negative', or null"
121,3,False,(parse failed),,"Off: label must be 'Positive', 'Negative', or null"
122,1,True,(parse failed),,
122,2,True,(parse failed),,
122,3,True,(parse failed),,
123,1,True,(parse failed),,
123,2,True,(parse failed),,
123,3,True,(parse failed),,
124,1,False,(parse failed),,'Room' is a required property
124,2,False,(parse failed),,'Room' is a required property
124,3,False,(parse failed),,'Room' is a required property
125,1,True,(parse failed),,
125,2,True,(parse failed),,
125,3,True,(parse failed),,
126,1,False,(parse failed),,'Room' is a required property
126,2,False,(parse failed),,'Room' is a required property
126,3,False,(parse failed),,'Room' is a required property
127,1,True,(parse failed),,
127,2,True,(parse failed),,
127,3,True,(parse failed),,
