Review ID,Run,Valid,Topic,Text Span,Errors
22,3,True,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",
22,3,True,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",
22,3,True,Food,"Ordered pizza one night and was not great, too stodgy but I'm sure other food is better.",
23,1,True,Room,the beds were very comfortable,
23,2,True,Room,the beds were very comfortable,
23,3,True,Room,the beds were very comfortable,
24,1,False,Room,The mattress was very comfortable.,
24,2,False,Room,The mattress was very comfortable.,
24,3,False,Room,The mattress was very comfortable.,
25,1,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 1198 (char 1197)"
25,2,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 1198 (char 1197)"
25,3,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 1198 (char 1197)"
26,1,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 5285 (char 5284)"
26,2,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 5285 (char 5284)"
26,3,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 5285 (char 5284)"
27,1,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 174 (char 173)
27,2,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 174 (char 173)
27,3,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 174 (char 173)
28,1,False,(parse failed),,json_parse_error: Expecting value: line 1 column 5261 (char 5260)
28,2,False,(parse failed),,json_parse_error: Expecting value: line 1 column 5261 (char 5260)
28,3,False,(parse failed),,json_parse_error: Expecting value: line 1 column 5261 (char 5260)
29,1,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 154 (char 153)
29,2,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 154 (char 153)
29,3,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 154 (char 153)
30,1,True,Room,The room was spotless.,
30,1,True,Staff,Staff were lovely.,
30,1,True,Location,Great location for restaurants.,
30,1,True,Location,Great location for a short drive to the airport.,
30,1,True,Off,Not applicable,
30,2,True,Room,The room was spotless.,
30,2,True,Staff,Staff were lovely.,
30,2,True,Location,Great location for restaurants.,
30,2,True,Location,Great location for a short drive to the airport.,
30,2,True,Off,Not applicable,
30,3,True,Room,The room was spotless.,
30,3,True,Staff,Staff were lovely.,
30,3,True,Location,Great location for restaurants.,
30,3,True,Location,Great location for a short drive to the airport.,
30,3,True,Off,Not applicable,
31,1,False,Room,clean,
31,1,False,Staff,friendly staff,
31,1,False,Location,Very close to Mackenzy beach,
31,1,False,Location,& Larnaca airport.,
31,1,False,Food,Great restaurant beneath the hotel - food excellent & reasonably priced.,
31,2,False,Room,clean,
31,2,False,Staff,friendly staff,
31,2,False,Location,Very close to Mackenzy beach,
31,2,False,Location,& Larnaca airport.,
31,2,False,Food,Great restaurant beneath the hotel - food excellent & reasonably priced.,
31,3,False,Room,clean,
31,3,False,Staff,friendly staff,
31,3,False,Location,Very close to Mackenzy beach,
31,3,False,Location,& Larnaca airport.,
31,3,False,Food,Great restaurant beneath the hotel - food excellent & reasonably priced.,
32,1,False,Room,The bed was great.,
32,1,False,Room,Rooms clean.,
32,1,False,Room,The room was great,
32,1,False,Staff,Staff were so kind.,
32,2,False,Room,The bed was great.,
32,2,False,Room,Rooms clean.,
32,2,False,Room,The room was great,
32,2,False,Staff,Staff were so kind.,
32,3,False,Room,The bed was great.,
32,3,False,Room,Rooms clean.,
32,3,False,Room,The room was great,
32,3,False,Staff,Staff were so kind.,
33,1,True,Room,super clean room with modern furniture,
33,1,True,Staff,Very helpful staff,
33,1,True,Food,Option to have a good breakfast within the hotel,
33,2,True,Room,super clean room with modern furniture,
33,2,True,Staff,Very helpful staff,
33,2,True,Food,Option to have a good breakfast within the hotel,
33,3,True,Room,super clean room with modern furniture,
33,3,True,Staff,Very helpful staff,
33,3,True,Food,Option to have a good breakfast within the hotel,
34,1,False,Location,location,
34,1,False,Location,location,
34,1,False,Price,value for money,
34,1,False,Off,more hooks on walls for towels etc.,
34,2,False,Location,location,
34,2,False,Location,location,
34,2,False,Price,value for money,
34,2,False,Off,more hooks on walls for towels etc.,
34,3,False,Location,location,
34,3,False,Location,location,
34,3,False,Price,value for money,
34,3,False,Off,more hooks on walls for towels etc.,
35,1,False,(no spans found),,Room: text span not found verbatim in review_text
35,2,False,(no spans found),,Room: text span not found verbatim in review_text
35,3,False,(no spans found),,Room: text span not found verbatim in review_text
36,1,False,(parse failed),,json_parse_error: Unterminated string starting at: line 1 column 5370 (char 5369)
36,2,False,(parse failed),,json_parse_error: Unterminated string starting at: line 1 column 5370 (char 5369)
36,3,False,(parse failed),,json_parse_error: Unterminated string starting at: line 1 column 5370 (char 5369)
37,1,True,Room,lovely caring staff.,
37,1,True,Staff,"Really clean , lovely caring staff.",
37,1,True,Food,food was good too!,
37,2,True,Room,lovely caring staff.,
37,2,True,Staff,"Really clean , lovely caring staff.",
37,2,True,Food,food was good too!,
37,3,True,Room,lovely caring staff.,
37,3,True,Staff,"Really clean , lovely caring staff.",
37,3,True,Food,food was good too!,
38,1,True,Room,great rooms - nice and cool,
38,2,True,Room,great rooms - nice and cool,
38,3,True,Room,great rooms - nice and cool,
39,1,True,Room,It was really clean and spacious,
39,2,True,Room,It was really clean and spacious,
39,3,True,Room,It was really clean and spacious,
40,1,True,Room,not far from Airport and Mackenzie beach.,
40,1,True,Location,"Nice location,",
40,1,True,Location,not far from Airport and Mackenzie beach.,
40,2,True,Room,not far from Airport and Mackenzie beach.,
40,2,True,Location,"Nice location,",
40,2,True,Location,not far from Airport and Mackenzie beach.,
40,3,True,Room,not far from Airport and Mackenzie beach.,
40,3,True,Location,"Nice location,",
40,3,True,Location,not far from Airport and Mackenzie beach.,
41,1,True,Room,"Clean modern rooms, very nice breakfast.",
41,1,True,Staff,Super friendly and helpful staff.,
41,1,True,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",
41,2,True,Room,"Clean modern rooms, very nice breakfast.",
41,2,True,Staff,Super friendly and helpful staff.,
41,2,True,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",
41,3,True,Room,"Clean modern rooms, very nice breakfast.",
41,3,True,Staff,Super friendly and helpful staff.,
41,3,True,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",
42,1,False,Room,"The room was very clean, well decorated and modern, although not big.",
42,1,False,Staff,"The staff was very nice and helpful! The breakfast was amazing, fresh and handmade!",
42,1,False,Location,"nice location,",
42,2,False,Room,"The room was very clean, well decorated and modern, although not big.",
42,2,False,Staff,"The staff was very nice and helpful! The breakfast was amazing, fresh and handmade!",
42,2,False,Location,"nice location,",
42,3,False,Room,"The room was very clean, well decorated and modern, although not big.",
42,3,False,Staff,"The staff was very nice and helpful! The breakfast was amazing, fresh and handmade!",
42,3,False,Location,"nice location,",
43,1,True,Room,clean,
43,1,True,Room,spacious,
43,1,True,Room,practical,
43,2,True,Room,clean,
43,2,True,Room,spacious,
43,2,True,Room,practical,
43,3,True,Room,clean,
43,3,True,Room,spacious,
43,3,True,Room,practical,
44,1,True,Staff,Was met with a warm welcome at reception and then again by the dining staff.,
44,1,True,Off,"Outside was a but noisy later in the evening, but that's not within the hotels control",
44,2,True,Staff,Was met with a warm welcome at reception and then again by the dining staff.,
44,2,True,Off,"Outside was a but noisy later in the evening, but that's not within the hotels control",
44,3,True,Staff,Was met with a warm welcome at reception and then again by the dining staff.,
44,3,True,Off,"Outside was a but noisy later in the evening, but that's not within the hotels control",
45,1,True,Room,everything was me and clean.,
45,1,True,Food,"good food, very reasonably priced,",
45,2,True,Room,everything was me and clean.,
45,2,True,Food,"good food, very reasonably priced,",
45,3,True,Room,everything was me and clean.,
45,3,True,Food,"good food, very reasonably priced,",
46,1,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 413 (char 412)
46,2,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 413 (char 412)
46,3,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 413 (char 412)
47,1,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,1,False,Price,Good value for money.,
47,1,False,Taxi-issue,taxi to collect us in the morning.,
47,2,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,2,False,Price,Good value for money.,
47,2,False,Taxi-issue,taxi to collect us in the morning.,
47,3,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,3,False,Price,Good value for money.,
47,3,False,Taxi-issue,taxi to collect us in the morning.,
48,1,False,Room,clean and comfortable rooms,
48,1,False,Staff,lovely owner,
48,2,False,Room,clean and comfortable rooms,
48,2,False,Staff,lovely owner,
48,3,False,Room,clean and comfortable rooms,
48,3,False,Staff,lovely owner,
49,1,True,Room,The 2 rooms were big enough for a family of 5.,
49,1,True,Location,Great location close to the airport and a short walk to the sea.,
49,1,True,Location,Great value for money.,
49,1,True,Price,Great value for money.,
49,2,True,Room,The 2 rooms were big enough for a family of 5.,
49,2,True,Location,Great location close to the airport and a short walk to the sea.,
49,2,True,Location,Great value for money.,
49,2,True,Price,Great value for money.,
49,3,True,Room,The 2 rooms were big enough for a family of 5.,
49,3,True,Location,Great location close to the airport and a short walk to the sea.,
49,3,True,Location,Great value for money.,
49,3,True,Price,Great value for money.,
50,1,False,Room,The room was clean and comfortable.,
50,2,False,Room,The room was clean and comfortable.,
50,3,False,Room,The room was clean and comfortable.,
51,1,True,Room,"nice clean room,",
51,1,True,Room,very well kept.,
51,1,True,Staff,staff very helpful and friendly.,
51,1,True,Food,good food,
51,2,True,Room,"nice clean room,",
51,2,True,Room,very well kept.,
51,2,True,Staff,staff very helpful and friendly.,
51,2,True,Food,good food,
51,3,True,Room,"nice clean room,",
51,3,True,Room,very well kept.,
51,3,True,Staff,staff very helpful and friendly.,
51,3,True,Food,good food,
52,1,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 97 (char 96)
52,2,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 97 (char 96)
52,3,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 97 (char 96)
53,1,False,Room,"renovated hotel,",
53,1,False,Room,comfortable bed,
53,1,False,Location,"close to the airport and Mackenzie Beach,",
53,1,False,Food,delicious breakfasts in the hotel restaurant.,
53,2,False,Room,"renovated hotel,",
53,2,False,Room,comfortable bed,
53,2,False,Location,"close to the airport and Mackenzie Beach,",
53,2,False,Food,delicious breakfasts in the hotel restaurant.,
53,3,False,Room,"renovated hotel,",
53,3,False,Room,comfortable bed,
53,3,False,Location,"close to the airport and Mackenzie Beach,",
53,3,False,Food,delicious breakfasts in the hotel restaurant.,
54,1,True,Room,Very nice and clean room.,
54,2,True,Room,Very nice and clean room.,
54,3,True,Room,Very nice and clean room.,
55,1,True,Off,A lot of mosquitos,
55,2,True,Off,A lot of mosquitos,
55,3,True,Off,A lot of mosquitos,
56,1,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 119 (char 118)
56,2,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 119 (char 118)
56,3,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 119 (char 118)
57,1,False,Room,"Very clean, very comfortable room.",
57,1,False,Room,The room was spotless.,
57,1,False,Staff,Staff was extremely helpful.,
57,1,False,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,1,False,Staff,Staff was extremely helpful.,
57,1,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,1,False,Location,Great location for restaurants.,
57,1,False,Location,Great location for a short drive to the airport.,
57,1,False,Off,Not applicable,
57,2,False,Room,"Very clean, very comfortable room.",
57,2,False,Room,The room was spotless.,
57,2,False,Staff,Staff was extremely helpful.,
57,2,False,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,2,False,Staff,Staff was extremely helpful.,
57,2,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,2,False,Location,Great location for restaurants.,
57,2,False,Location,Great location for a short drive to the airport.,
57,2,False,Off,Not applicable,
57,3,False,Room,"Very clean, very comfortable room.",
57,3,False,Room,The room was spotless.,
57,3,False,Staff,Staff was extremely helpful.,
57,3,False,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,3,False,Staff,Staff was extremely helpful.,
57,3,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,3,False,Location,Great location for restaurants.,
57,3,False,Location,Great location for a short drive to the airport.,
57,3,False,Off,Not applicable,
58,1,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 140 (char 139)
58,2,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 140 (char 139)
58,3,False,(parse failed),,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 140 (char 139)
59,1,False,Room,The room was spotless.,
59,1,False,Location,Close to airport so very convenient for overnight stay.,
59,1,False,Location,Also very easy to check-in if you arrive late at night.,
59,2,False,Room,The room was spotless.,
59,2,False,Location,Close to airport so very convenient for overnight stay.,
59,2,False,Location,Also very easy to check-in if you arrive late at night.,
59,3,False,Room,The room was spotless.,
59,3,False,Location,Close to airport so very convenient for overnight stay.,
59,3,False,Location,Also very easy to check-in if you arrive late at night.,
60,1,True,Room,clear instructions left access to our room made easy,
60,2,True,Room,clear instructions left access to our room made easy,
60,3,True,Room,clear instructions left access to our room made easy,
61,1,False,Staff,"Excellent staff, very helpful and friendly.",
61,1,False,Staff,The staff were lovely.,
61,1,False,Location,"Great location, convenient for the airport.",
61,1,False,Food,Excellent range of food offered.,
61,1,False,Food,and good service.,
61,2,False,Staff,"Excellent staff, very helpful and friendly.",
61,2,False,Staff,The staff were lovely.,
61,2,False,Location,"Great location, convenient for the airport.",
61,2,False,Food,Excellent range of food offered.,
61,2,False,Food,and good service.,
61,3,False,Staff,"Excellent staff, very helpful and friendly.",
61,3,False,Staff,The staff were lovely.,
61,3,False,Location,"Great location, convenient for the airport.",
61,3,False,Food,Excellent range of food offered.,
61,3,False,Food,and good service.,
62,1,False,Room,"Comfortable beds, the best linen and duvets I had in my entire 10 day trip.",
62,1,False,Room,"Our son had a folding bed which could have been better,",
62,1,False,Room,the regular beds were,
62,1,False,Staff,Caring and helpful host.,
62,1,False,Location,"Comfortable location near the airport, and near the beach.",
62,1,False,Location,We liked La Veranda,
62,1,False,Location,the best linen and duvets I had in my entire 10 day trip.,
62,1,False,Location,Good AC.,
62,1,False,Location,and near the beach.,
62,1,False,Location,especially considering how comfortable the regular beds were,
62,2,False,Room,"Comfortable beds, the best linen and duvets I had in my entire 10 day trip.",
62,2,False,Room,"Our son had a folding bed which could have been better,",
62,2,False,Room,the regular beds were,
62,2,False,Staff,Caring and helpful host.,
62,2,False,Location,"Comfortable location near the airport, and near the beach.",
62,2,False,Location,We liked La Veranda,
62,2,False,Location,the best linen and duvets I had in my entire 10 day trip.,
62,2,False,Location,Good AC.,
62,2,False,Location,and near the beach.,
62,2,False,Location,especially considering how comfortable the regular beds were,
62,3,False,Room,"Comfortable beds, the best linen and duvets I had in my entire 10 day trip.",
62,3,False,Room,"Our son had a folding bed which could have been better,",
62,3,False,Room,the regular beds were,
62,3,False,Staff,Caring and helpful host.,
62,3,False,Location,"Comfortable location near the airport, and near the beach.",
62,3,False,Location,We liked La Veranda,
62,3,False,Location,the best linen and duvets I had in my entire 10 day trip.,
62,3,False,Location,Good AC.,
62,3,False,Location,and near the beach.,
62,3,False,Location,especially considering how comfortable the regular beds were,
63,1,True,(no spans found),,
63,2,True,(no spans found),,
63,3,True,(no spans found),,
64,1,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 248 (char 247)
64,2,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 248 (char 247)
64,3,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 248 (char 247)
65,1,False,Room,bed was comfortable,
65,1,False,Staff,the food and staff were really good.,
65,1,False,Staff,"The property was clean,",
65,1,False,Staff,and the food and staff were really good.,
65,1,False,Staff,staff were lovely.,
65,1,False,Location,Location was great and easy to get to and from.,
65,1,False,Location,and easy to get to and from,
65,2,False,Room,bed was comfortable,
65,2,False,Staff,the food and staff were really good.,
65,2,False,Staff,"The property was clean,",
65,2,False,Staff,and the food and staff were really good.,
65,2,False,Staff,staff were lovely.,
65,2,False,Location,Location was great and easy to get to and from.,
65,2,False,Location,and easy to get to and from,
65,3,False,Room,bed was comfortable,
65,3,False,Staff,the food and staff were really good.,
65,3,False,Staff,"The property was clean,",
65,3,False,Staff,and the food and staff were really good.,
65,3,False,Staff,staff were lovely.,
65,3,False,Location,Location was great and easy to get to and from.,
