Review ID,Run,Valid,Topic,Text Span,Sentiment,Errors
11,1,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful,Positive,
11,1,False,Staff,Richard the guy is like the friendliest guy ever,Positive,
11,1,False,Food,oh great to and very reasonable prices,Positive,
11,1,False,Location,The bus stop is a minutes walk away,Positive,
11,1,False,Price,reasonable prices,Positive,
11,2,False,Room,The rooms are spacious and clean great to stay,Positive,
11,2,False,Staff,The staff here are amazing beyond expectations,Positive,
11,2,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful,Positive,
11,2,False,Staff,Richard the guy is like the friendliest guy ever,Positive,
11,2,False,Food,oh great to and very reasonable prices,Positive,
11,2,False,Location,The bus stop is a minutes walk away,Positive,
11,2,False,Price,reasonable prices,Positive,
11,3,False,Room,The rooms are spacious and clean great to stay,Positive,
11,3,False,Staff,The staff here are amazing beyond expectations,Positive,
11,3,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful,Positive,
11,3,False,Staff,Richard the guy is like the friendliest guy ever,Positive,
11,3,False,Food,oh great to and very reasonable prices,Positive,
11,3,False,Location,The bus stop is a minutes walk away,Positive,
11,3,False,Price,reasonable prices,Positive,
12,1,True,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,
12,1,True,Food,The breakfast was lovely with room service too.,Positive,
12,1,True,Facility,Very clean and comfortable.,Positive,
12,1,True,Off,Couldn’t stay longer,Negative,
12,2,True,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,
12,2,True,Food,The breakfast was lovely with room service too.,Positive,
12,2,True,Facility,Very clean and comfortable.,Positive,
12,2,True,Off,Couldn’t stay longer,Negative,
12,3,True,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,
12,3,True,Food,The breakfast was lovely with room service too.,Positive,
12,3,True,Facility,Very clean and comfortable.,Positive,
12,3,True,Off,Couldn’t stay longer,Negative,
13,1,True,Room,"The rooms are lovely and new, very clean and comfortable.",Positive,
13,1,True,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,
13,1,True,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,
13,2,True,Room,"The rooms are lovely and new, very clean and comfortable.",Positive,
13,2,True,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,
13,2,True,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,
13,3,True,Room,"The rooms are lovely and new, very clean and comfortable.",Positive,
13,3,True,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,
13,3,True,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,
14,1,True,Staff,The receptionist didn't speak English properly,Negative,
14,1,True,Location,close to the airport,Positive,
14,1,True,Location,next to the beach,Positive,
14,2,True,Staff,The receptionist didn't speak English properly,Negative,
14,2,True,Location,close to the airport,Positive,
14,2,True,Location,next to the beach,Positive,
14,3,True,Staff,The receptionist didn't speak English properly,Negative,
14,3,True,Location,close to the airport,Positive,
14,3,True,Location,next to the beach,Positive,
15,1,True,Staff,The staff make it,Positive,
15,1,True,Location,reasonably close to the Airport,Positive,
15,1,True,Location,on the edge of Larnaca,Negative,
15,2,True,Staff,The staff make it,Positive,
15,2,True,Location,reasonably close to the Airport,Positive,
15,2,True,Location,on the edge of Larnaca,Negative,
15,3,True,Staff,The staff make it,Positive,
15,3,True,Location,reasonably close to the Airport,Positive,
15,3,True,Location,on the edge of Larnaca,Negative,
16,1,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,
16,1,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
16,2,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,
16,2,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
16,3,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,
16,3,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
17,1,True,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,1,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,2,True,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,2,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,3,True,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,3,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
18,1,False,Staff,extremely friendly reception and dining staff,Positive,
18,1,False,Food,Meals well prepared and good value,Positive,
18,1,False,Price,"Nothing, considering the price",Negative,
18,1,False,Facility,"very bright, nice seating areas inside and out",Positive,
18,1,False,Bus,Bus every 20 minutes to the centre of Larnaka,Positive,
18,2,False,Staff,extremely friendly reception and dining staff,Positive,
18,2,False,Food,Meals well prepared and good value,Positive,
18,2,False,Price,"Nothing, considering the price",Negative,
18,2,False,Facility,"very bright, nice seating areas inside and out",Positive,
18,2,False,Bus,Bus every 20 minutes to the centre of Larnaka,Positive,
18,3,False,Staff,extremely friendly reception and dining staff,Positive,
18,3,False,Food,Meals well prepared and good value,Positive,
18,3,False,Price,"Nothing, considering the price",Negative,
18,3,False,Facility,"very bright, nice seating areas inside and out",Positive,
18,3,False,Bus,Bus every 20 minutes to the centre of Larnaka,Positive,
19,1,True,Location,Close to airport,Positive,
19,2,True,Location,Close to airport,Positive,
19,3,True,Location,Close to airport,Positive,
20,1,True,Location,"location, clean, friendly stuff",Positive,
20,2,True,Location,"location, clean, friendly stuff",Positive,
20,3,True,Location,"location, clean, friendly stuff",Positive,
21,1,True,Room,The hotel is impressive how clean nice and comfortable it is,Positive,
21,1,True,Staff,what will bring me back is the staff and the owners.,Positive,
21,1,True,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,1,True,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,2,True,Room,The hotel is impressive how clean nice and comfortable it is,Positive,
21,2,True,Staff,what will bring me back is the staff and the owners.,Positive,
21,2,True,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,2,True,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,3,True,Room,The hotel is impressive how clean nice and comfortable it is,Positive,
21,3,True,Staff,what will bring me back is the staff and the owners.,Positive,
21,3,True,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,3,True,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,
22,1,False,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",Positive,
22,1,False,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",Positive,
22,1,False,Food,"Fridge could have been put on beforehand so it was cold, the shower took a while to get hot, had to have a cold shower one morning as i needed to get out early.",Negative,
22,1,False,Staff,The staff very accomodating.,Positive,
22,1,False,Facility,The restaurant area is nice.,Positive,
22,2,False,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",Positive,
22,2,False,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",Positive,
22,2,False,Food,"Fridge could have been put on beforehand so it was cold, the shower took a while to get hot, had to have a cold shower one morning as i needed to get out early.",Negative,
22,2,False,Staff,The staff very accomodating.,Positive,
22,2,False,Facility,The restaurant area is nice.,Positive,
22,3,False,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",Positive,
22,3,False,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",Positive,
22,3,False,Food,"Fridge could have been put on beforehand so it was cold, the shower took a while to get hot, had to have a cold shower one morning as i needed to get out early.",Negative,
22,3,False,Staff,The staff very accomodating.,Positive,
22,3,False,Facility,The restaurant area is nice.,Positive,
23,1,True,Room,the beds were very comfortable,Positive,
23,2,True,Room,the beds were very comfortable,Positive,
23,3,True,Room,the beds were very comfortable,Positive,
24,1,True,(no topics found),,,
24,2,True,(no topics found),,,
24,3,True,(no topics found),,,
25,1,True,(no topics found),,,
25,2,True,(no topics found),,,
25,3,True,(no topics found),,,
26,1,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,1,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,Positive,
26,1,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,Positive,
26,1,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake,Positive,
26,1,False,Food,The restaurant is great and the food is good and not to pricey,Positive,
26,1,False,Off,Leaving..in fact just re booked the hotel for 2 weeks time,Negative,
26,2,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,2,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,Positive,
26,2,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,Positive,
26,2,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake,Positive,
26,2,False,Food,The restaurant is great and the food is good and not to pricey,Positive,
26,2,False,Off,Leaving..in fact just re booked the hotel for 2 weeks time,Negative,
26,3,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,3,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,Positive,
26,3,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,Positive,
26,3,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake,Positive,
26,3,False,Food,The restaurant is great and the food is good and not to pricey,Positive,
26,3,False,Off,Leaving..in fact just re booked the hotel for 2 weeks time,Negative,
27,1,True,Room,"so comfortable, clean",Positive,
27,1,True,Staff,friendly staff,Positive,
27,1,True,Location,Larnaca Airport,Positive,
27,2,True,Room,"so comfortable, clean",Positive,
27,2,True,Staff,friendly staff,Positive,
27,2,True,Location,Larnaca Airport,Positive,
27,3,True,Room,"so comfortable, clean",Positive,
27,3,True,Staff,friendly staff,Positive,
27,3,True,Location,Larnaca Airport,Positive,
28,1,False,Staff,Staff is very polite and caring. Thank you,Positive,
28,1,False,Surrounding,Surrounding buildings are under construction and poorly lit.,Negative,
28,2,False,Staff,Staff is very polite and caring. Thank you,Positive,
28,2,False,Surrounding,Surrounding buildings are under construction and poorly lit.,Negative,
28,3,False,Staff,Staff is very polite and caring. Thank you,Positive,
28,3,False,Surrounding,Surrounding buildings are under construction and poorly lit.,Negative,
29,1,False,Room,very clean functional rooms.,Positive,
29,1,False,Staff,lovely and very helpful staff.,Positive,
29,1,False,Facility,I would have liked an ironing board in the room.,Negative,
29,2,False,Room,very clean functional rooms.,Positive,
29,2,False,Staff,lovely and very helpful staff.,Positive,
29,2,False,Facility,I would have liked an ironing board in the room.,Negative,
29,3,False,Room,very clean functional rooms.,Positive,
29,3,False,Staff,lovely and very helpful staff.,Positive,
29,3,False,Facility,I would have liked an ironing board in the room.,Negative,
30,1,False,Room,The room was spotless.,Positive,
30,1,False,Staff,Staff were lovely.,Positive,
30,1,False,Service,Service was great.,Positive,
30,1,False,Location,Great location for restaurants.,Positive,
30,1,False,Location,Great location for a short drive to the airport.,Positive,
30,1,False,Off,Not applicable,,
30,2,False,Room,The room was spotless.,Positive,
30,2,False,Staff,Staff were lovely.,Positive,
30,2,False,Service,Service was great.,Positive,
30,2,False,Location,Great location for restaurants.,Positive,
30,2,False,Location,Great location for a short drive to the airport.,Positive,
30,2,False,Off,Not applicable,,
30,3,False,Room,The room was spotless.,Positive,
30,3,False,Staff,Staff were lovely.,Positive,
30,3,False,Service,Service was great.,Positive,
30,3,False,Location,Great location for restaurants.,Positive,
30,3,False,Location,Great location for a short drive to the airport.,Positive,
30,3,False,Off,Not applicable,,
31,1,True,Staff,friendly staff,Positive,
31,1,True,Food,excellent,Positive,
31,1,True,Location,Very close to Mackenzy beach & Larnaca airport,Positive,
31,1,True,Price,reasonably priced,Positive,
31,2,True,Staff,friendly staff,Positive,
31,2,True,Food,excellent,Positive,
31,2,True,Location,Very close to Mackenzy beach & Larnaca airport,Positive,
31,2,True,Price,reasonably priced,Positive,
31,3,True,Staff,friendly staff,Positive,
31,3,True,Food,excellent,Positive,
31,3,True,Location,Very close to Mackenzy beach & Larnaca airport,Positive,
31,3,True,Price,reasonably priced,Positive,
32,1,True,Room,The bed was great.,Positive,
32,1,True,Room,Rooms clean.,Positive,
32,1,True,Staff,Staff were so kind.,Positive,
32,2,True,Room,The bed was great.,Positive,
32,2,True,Room,Rooms clean.,Positive,
32,2,True,Staff,Staff were so kind.,Positive,
32,3,True,Room,The bed was great.,Positive,
32,3,True,Room,Rooms clean.,Positive,
32,3,True,Staff,Staff were so kind.,Positive,
33,1,False,Room,super clean room with modern furniture,Positive,
33,1,False,Staff,Very helpful staff,Positive,
33,1,False,Facility,option to have a good breakfast within the hotel,Positive,
33,2,False,Room,super clean room with modern furniture,Positive,
33,2,False,Staff,Very helpful staff,Positive,
33,2,False,Facility,option to have a good breakfast within the hotel,Positive,
33,3,False,Room,super clean room with modern furniture,Positive,
33,3,False,Staff,Very helpful staff,Positive,
33,3,False,Facility,option to have a good breakfast within the hotel,Positive,
34,1,True,Location,location,Positive,
34,1,True,Location,welcoming,Positive,
34,1,True,Location,value for money,Positive,
34,2,True,Location,location,Positive,
34,2,True,Location,welcoming,Positive,
34,2,True,Location,value for money,Positive,
34,3,True,Location,location,Positive,
34,3,True,Location,welcoming,Positive,
34,3,True,Location,value for money,Positive,
35,1,True,(no topics found),,,
35,2,True,(no topics found),,,
35,3,True,(no topics found),,,
36,1,False,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,Positive,
36,1,False,Staff,The receptionist on check in was very good and explained the information very clearly to us.,Positive,
36,1,False,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,1,False,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,1,False,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",Positive,
36,1,False,Off,Nothing except not showing opening times.,,
36,2,False,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,Positive,
36,2,False,Staff,The receptionist on check in was very good and explained the information very clearly to us.,Positive,
36,2,False,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,2,False,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,2,False,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",Positive,
36,2,False,Off,Nothing except not showing opening times.,,
36,3,False,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,Positive,
36,3,False,Staff,The receptionist on check in was very good and explained the information very clearly to us.,Positive,
36,3,False,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,3,False,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,3,False,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",Positive,
36,3,False,Off,Nothing except not showing opening times.,,
37,1,True,Staff,lovely caring staff.,Positive,
37,1,True,Food,food was good too!,Positive,
37,2,True,Staff,lovely caring staff.,Positive,
37,2,True,Food,food was good too!,Positive,
37,3,True,Staff,lovely caring staff.,Positive,
37,3,True,Food,food was good too!,Positive,
38,1,True,Room,great rooms - nice and cool,Positive,
38,2,True,Room,great rooms - nice and cool,Positive,
38,3,True,Room,great rooms - nice and cool,Positive,
39,1,True,(no topics found),,,
39,2,True,(no topics found),,,
39,3,True,(no topics found),,,
40,1,True,Room,no net curtain or blind,Negative,
40,1,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,2,True,Room,no net curtain or blind,Negative,
40,2,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,3,True,Room,no net curtain or blind,Negative,
40,3,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
41,1,False,Staff,Super friendly and helpful staff.,Positive,
41,1,False,Location,"A good location 5 mins away from the airport by car, 5 mins walk to the beach.",Positive,
41,1,False,Food,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",Negative,
41,2,False,Staff,Super friendly and helpful staff.,Positive,
41,2,False,Location,"A good location 5 mins away from the airport by car, 5 mins walk to the beach.",Positive,
41,2,False,Food,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",Negative,
41,3,False,Staff,Super friendly and helpful staff.,Positive,
41,3,False,Location,"A good location 5 mins away from the airport by car, 5 mins walk to the beach.",Positive,
41,3,False,Food,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",Negative,
42,1,True,(no topics found),,,
42,2,True,(no topics found),,,
42,3,True,(no topics found),,,
43,1,True,(no topics found),,,
43,2,True,(no topics found),,,
43,3,True,(no topics found),,,
44,1,False,Staff,Was met with a warm welcome at reception,Positive,
44,1,False,Staff,and then again by the dining staff,Positive,
44,1,False,Price,"The facilities were really good, particularly for the tariff charged",Positive,
44,1,False,Facility,The facilities were really good,Positive,
44,1,False,Noisy,Outside was a but noisy later in the evening,Negative,
44,2,False,Staff,Was met with a warm welcome at reception,Positive,
44,2,False,Staff,and then again by the dining staff,Positive,
44,2,False,Price,"The facilities were really good, particularly for the tariff charged",Positive,
44,2,False,Facility,The facilities were really good,Positive,
44,2,False,Noisy,Outside was a but noisy later in the evening,Negative,
44,3,False,Staff,Was met with a warm welcome at reception,Positive,
44,3,False,Staff,and then again by the dining staff,Positive,
44,3,False,Price,"The facilities were really good, particularly for the tariff charged",Positive,
44,3,False,Facility,The facilities were really good,Positive,
44,3,False,Noisy,Outside was a but noisy later in the evening,Negative,
45,1,False,Room,"Recently updated, everything was me and clean.",Positive,
45,1,False,Location,The beach is about 5 minutes walk away.,Positive,
45,1,False,Food,"good food, very reasonably priced",Positive,
45,1,False,Facility,Restaurant,Positive,
45,1,False,Noise,plane noise,Negative,
45,2,False,Room,"Recently updated, everything was me and clean.",Positive,
45,2,False,Location,The beach is about 5 minutes walk away.,Positive,
45,2,False,Food,"good food, very reasonably priced",Positive,
45,2,False,Facility,Restaurant,Positive,
45,2,False,Noise,plane noise,Negative,
45,3,False,Room,"Recently updated, everything was me and clean.",Positive,
45,3,False,Location,The beach is about 5 minutes walk away.,Positive,
45,3,False,Food,"good food, very reasonably priced",Positive,
45,3,False,Facility,Restaurant,Positive,
45,3,False,Noise,plane noise,Negative,
46,1,True,Price,Great value for money,Positive,
46,2,True,Price,Great value for money,Positive,
46,3,True,Price,Great value for money,Positive,
47,1,True,Staff,very helpful staff who organised a taxi to collect us in the morning,Positive,
47,1,True,Price,Good value for money,Positive,
47,2,True,Staff,very helpful staff who organised a taxi to collect us in the morning,Positive,
47,2,True,Price,Good value for money,Positive,
47,3,True,Staff,very helpful staff who organised a taxi to collect us in the morning,Positive,
47,3,True,Price,Good value for money,Positive,
48,1,True,Room,Clean and comfortable rooms,Positive,
48,1,True,Staff,lovely owner,Positive,
48,2,True,Room,Clean and comfortable rooms,Positive,
48,2,True,Staff,lovely owner,Positive,
48,3,True,Room,Clean and comfortable rooms,Positive,
48,3,True,Staff,lovely owner,Positive,
49,1,True,Room,The 2 rooms were big enough for a family of 5.,Positive,
49,1,True,Location,Great location close to the airport and a short walk to the sea.,Positive,
49,1,True,Price,Great value for money.,Positive,
49,2,True,Room,The 2 rooms were big enough for a family of 5.,Positive,
49,2,True,Location,Great location close to the airport and a short walk to the sea.,Positive,
49,2,True,Price,Great value for money.,Positive,
49,3,True,Room,The 2 rooms were big enough for a family of 5.,Positive,
49,3,True,Location,Great location close to the airport and a short walk to the sea.,Positive,
49,3,True,Price,Great value for money.,Positive,
50,1,False,Location,Great little hotel close to airport,Positive,
50,1,False,Sound,Not very Soundproof,Negative,
50,2,False,Location,Great little hotel close to airport,Positive,
50,2,False,Sound,Not very Soundproof,Negative,
50,3,False,Location,Great little hotel close to airport,Positive,
50,3,False,Sound,Not very Soundproof,Negative,
51,1,True,Room,"nice clean room, very well kept.",Positive,
51,1,True,Staff,staff very helpful and friendly.,Positive,
51,1,True,Food,good food,Positive,
51,1,True,Location,Near airport,Positive,
51,2,True,Room,"nice clean room, very well kept.",Positive,
51,2,True,Staff,staff very helpful and friendly.,Positive,
51,2,True,Food,good food,Positive,
51,2,True,Location,Near airport,Positive,
51,3,True,Room,"nice clean room, very well kept.",Positive,
51,3,True,Staff,staff very helpful and friendly.,Positive,
51,3,True,Food,good food,Positive,
51,3,True,Location,Near airport,Positive,
52,1,True,(no topics found),,,
52,2,True,(no topics found),,,
52,3,True,(no topics found),,,
53,1,True,Room,"nice, renovated hotel",Positive,
53,1,True,Room,comfortable bed,Positive,
53,1,True,Location,close to the airport and Mackenzie Beach,Positive,
53,1,True,Food,delicious breakfasts in the hotel restaurant,Positive,
53,2,True,Room,"nice, renovated hotel",Positive,
53,2,True,Room,comfortable bed,Positive,
53,2,True,Location,close to the airport and Mackenzie Beach,Positive,
53,2,True,Food,delicious breakfasts in the hotel restaurant,Positive,
53,3,True,Room,"nice, renovated hotel",Positive,
53,3,True,Room,comfortable bed,Positive,
53,3,True,Location,close to the airport and Mackenzie Beach,Positive,
53,3,True,Food,delicious breakfasts in the hotel restaurant,Positive,
54,1,True,Room,Very nice and clean room.,Positive,
54,2,True,Room,Very nice and clean room.,Positive,
54,3,True,Room,Very nice and clean room.,Positive,
55,1,True,(no topics found),,,
55,2,True,(no topics found),,,
55,3,True,(no topics found),,,
56,1,True,Staff,amazing hospitality from the staff,Positive,
56,1,True,Location,situated within 5 minutes from the airport,Positive,
56,2,True,Staff,amazing hospitality from the staff,Positive,
56,2,True,Location,situated within 5 minutes from the airport,Positive,
56,3,True,Staff,amazing hospitality from the staff,Positive,
56,3,True,Location,situated within 5 minutes from the airport,Positive,
57,1,False,Room,"Very clean, very comfortable room.",Positive,
57,1,False,Staff,Staff was extremely helpful.,Positive,
57,1,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",Positive,
57,1,False,Taxi,They ordered a taxi for us to get to the airport very early in the morning.,Positive,
57,2,False,Room,"Very clean, very comfortable room.",Positive,
57,2,False,Staff,Staff was extremely helpful.,Positive,
57,2,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",Positive,
57,2,False,Taxi,They ordered a taxi for us to get to the airport very early in the morning.,Positive,
57,3,False,Room,"Very clean, very comfortable room.",Positive,
57,3,False,Staff,Staff was extremely helpful.,Positive,
57,3,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",Positive,
57,3,False,Taxi,They ordered a taxi for us to get to the airport very early in the morning.,Positive,
58,1,True,Room,The room wasn't soundproof,Negative,
58,1,True,Staff,the staff were nice and helpful,Positive,
58,1,True,Location,Close to the airport,Positive,
58,2,True,Room,The room wasn't soundproof,Negative,
58,2,True,Staff,the staff were nice and helpful,Positive,
58,2,True,Location,Close to the airport,Positive,
58,3,True,Room,The room wasn't soundproof,Negative,
58,3,True,Staff,the staff were nice and helpful,Positive,
58,3,True,Location,Close to the airport,Positive,
59,1,False,Location,Close to airport so very convenient for overnight stay.,Positive,
59,1,False,Check-in,also very easy to check-in if you arrive late at night,Positive,
59,1,False,Off,N/a,,
59,2,False,Location,Close to airport so very convenient for overnight stay.,Positive,
59,2,False,Check-in,also very easy to check-in if you arrive late at night,Positive,
59,2,False,Off,N/a,,
59,3,False,Location,Close to airport so very convenient for overnight stay.,Positive,
59,3,False,Check-in,also very easy to check-in if you arrive late at night,Positive,
59,3,False,Off,N/a,,
60,1,True,Room,Arrived in the early hours clear instructions left access to our room made easy 😊,Positive,
60,2,True,Room,Arrived in the early hours clear instructions left access to our room made easy 😊,Positive,
60,3,True,Room,Arrived in the early hours clear instructions left access to our room made easy 😊,Positive,
61,1,True,Food,Excellent range of food offered and good service.,Positive,
61,2,True,Food,Excellent range of food offered and good service.,Positive,
61,3,True,Food,Excellent range of food offered and good service.,Positive,
62,1,True,Room,"Comfortable location near the airport, and near the beach.",Positive,
