Review ID,Run,Source,Topic,Sentiment,Head,Selected Content,Literal,Literal Type,Valid,Errors
11,,gt,Staff,Positive,good_staff,"The staff here are amazing beyond expectations..*****
  Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... 🙏
  Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Even the cleaning lady is so friendly and so nice to talk to. The owners are also great",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
11,,gt,Food,Positive,good_food,Oh yeah the food is great to and very reasonable prices ..,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
11,,gt,Room,Positive,good_room,The rooms are spacious and clean great to stay .. I even got an upgrade,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
11,,gt,Location,Positive,good_location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
12,,gt,Staff,Positive,good_staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
12,,gt,Food,Positive,good_food,The breakfast was lovely with room service too.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
12,,gt,Room,Positive,good_room,Very clean and comfortable.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
13,,gt,Room,Positive,good_room,"The rooms are lovely and new, very clean and comfortable. The mattress was to my taste.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
13,,gt,Location,Positive,good_location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
13,,gt,Staff,Positive,good_staff,"The staff are so welcoming, we felt like staying with family.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
14,,gt,Location,Positive,good_location,We wanted a hotel for a night that is close to the airport and this hotel did that purpose more than fair. There are some restaurants and bars next to the beach just 10min of walking distance from the hotel.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
14,,gt,Staff,Negative,bad_staff,The receptionist didn't speak English properly,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
14,,gt,Room,Negative,bad_room,You can hear the airplanes coming and leaving from the airport all the time,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
15,,gt,Location,Positive,good_location,"Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
15,,gt,Staff,Positive,good_staff,The staff make it,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
15,,gt,Location,Negative,bad_location,it is a bit on the edge of Larnaca - with frequent busses to the centre.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
16,,gt,Room,Positive,good_room,"I liked the rooms- they are spacious, clean, the window view is nice too.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
16,,gt,Food,Positive,good_food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
17,,gt,Staff,Positive,good_staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
17,,gt,Room,Positive,good_room,Our room had a balcony with great view of the sea and surrounding area.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
18,,gt,Staff,Positive,good_staff,"with extremely friendly reception and dining staff,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
18,,gt,Food,Positive,good_food,Meals well prepared and good value.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
18,,gt,Location,Positive,good_location,Bus every 20 minutes to the centre of Larnaka.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
19,,gt,Location,Positive,good_location,Close to airport,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
20,,gt,Room,Positive,good_room,clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
20,,gt,Staff,Positive,good_staff,friendly stuff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
21,,gt,Room,Positive,good_room,The hotel is impressive how clean nice and comfortable it is,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
21,,gt,Staff,Positive,good_staff,however what will bring me back is the staff and the owners. Richard (the chef) is personally buying super fresh food for the restaurant. The owners have been super kind to me :),(no literals),,False,Additional properties are not allowed ('head' was unexpected)
21,,gt,Food,Positive,good_food,Everything from breakfast to dinner is absolutely delicious.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
22,,gt,Room,Positive,good_room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean. Bed was really comfortable, lots of room for me to put my things",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
22,,gt,Room,Negative,bad_room,"although might have needed another set of drawers if there were two of us. Fridge could have been put on beforehand, the shower took a while to get hot,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
22,,gt,Food,Negative,bad_food,"Ordered pizza one night and was not great, too stodgy",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
22,,gt,Food,Positive,good_food,The restaurant area is nice,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
22,,gt,Staff,Positive,good_staff,the staff very accomodating.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
23,,gt,Room,Positive,good_room,the beds were very comfortable,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
24,,gt,Room,Positive,good_room,I loved the mattress!!!,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
25,,gt,Room,Positive,good_room,Clean and quiet,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
26,,gt,Location,Positive,good_location,The hotel is 5 minutes from the beach and the location is also near the lake.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
26,,gt,Room,Positive,good_room,"The rooms are a good size and are laid out very well with a good size bathroom
  The room also has a great sized balcony to take a tea/coffee and 
  chill",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
26,,gt,Food,Positive,good_food,There is a great restaurant inside where the food is good and not to pricey.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
26,,gt,Staff,Positive,good_staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
27,,gt,Room,Positive,good_room,"so comfortable, clean",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
27,,gt,Staff,Positive,good_staff,friendly staff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
27,,gt,Location,Positive,good_location,perfect for overnight stay before flying from Larnaca Airport.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
28,,gt,Staff,Positive,good_staff,Staff is very polite and caring.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
28,,gt,Location,Negative,bad_location,Surrounding buildings are under construction and poorly lit.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
29,,gt,Room,Positive,good_room,very clean functional rooms,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
29,,gt,Staff,Positive,good_staff,lovely and very helpful staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
30,,gt,Staff,Positive,good_staff,Staff were lovely. Service was great.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
30,,gt,Room,Positive,good_room,The room was spotless.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
30,,gt,Location,Positive,good_location,Great location for restaurants. Great location for a short drive to the airport.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
31,,gt,Room,Positive,good_room,"Clean, comfortable,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
31,,gt,Staff,Positive,good_staff,friendly staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
31,,gt,Food,Positive,good_food,Great restaurant beneath the hotel - food excellent & reasonably priced.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
31,,gt,Location,Positive,good_location,Very close to Mackenzy beach & Larnaca airport.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
32,,gt,Room,Positive,good_room,The bed was great. Rooms clean.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
32,,gt,Staff,Positive,good_staff,Staff were so kind.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
33,,gt,Staff,Positive,good_staff,Very helpful staff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
33,,gt,Room,Positive,good_room,super clean room with modern furniture all together make your stay max comfortable,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
33,,gt,Food,Positive,good_food,Option to have a good breakfast within the hotel save your time.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
33,,gt,Room,Negative,bad_room,Little bit noisy during evening time from the street side.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
34,,gt,Staff,Positive,good_staff,welcoming,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
34,,gt,Price,Positive,good_price,value for money,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
34,,gt,Room,Negative,bad_room,more hooks on walls for towels etc.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
35,,gt,Room,Negative,bad_room,"There was a problem with heating water at that time and we can understand, but eventually we couldn't manage to have a proper shower with hot water.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Location,Negative,bad_location,"we were surprised at the location in a small side street,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Location,Positive,good_location,but it was only a 10-minute walk to the sea front.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Staff,Positive,good_staff,The receptionist on check in was very good and explained the information very clearly to us.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Room,Negative,bad_room,The room was smaller than I expected but as we were only there a few days it was acceptable. I am very fussy about beds and pillows,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Room,Positive,good_room,"I had no problem as they were very clean, and the bed was really comfortable.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Food,Positive,good_food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
36,,gt,Food,Negative,bad_food,We may have missed it but there was no opening and closing times of the bar on display.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
37,,gt,Room,Positive,good_room,Really clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
37,,gt,Staff,Positive,good_staff,lovely caring staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
37,,gt,Location,Positive,good_location,The bus to the airport is close by and runs every 15 minutes.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
38,,gt,Room,Positive,good_room,great rooms - nice and cool,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
39,,gt,Room,Positive,good_room,It was really clean and spacious,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
40,,gt,Location,Positive,good_location,"Nice location, not far from Airport and Mackenzie beach.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
40,,gt,Room,Negative,bad_room,"My only real observation was that there was no net curtain or blind so one needed to ensure that the curtain was closed,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
41,,gt,Staff,Positive,good_staff,Super friendly and helpful staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
41,,gt,Location,Positive,good_location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
41,,gt,Location,Negative,bad_location,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
41,,gt,Room,Positive,good_room,"Clean modern rooms,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
41,,gt,Food,Positive,good_food,very nice breakfast.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
42,,gt,Room,Positive,good_room,clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
42,,gt,Staff,Positive,good_staff,"hospitality,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
43,,gt,Room,Positive,good_room,clean spacious practical,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
44,,gt,Price,Positive,good_price,"The facilities were really good, particularly for the tariff charged.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
44,,gt,Staff,Positive,good_staff,Was met with a warm welcome at reception and then again by the dining staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
44,,gt,Location,Negative,bad_location,"Outside was a but noisy later in the evening,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
45,,gt,Room,Positive,good_room,"Recently updated, everything was me and clean.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
45,,gt,Food,Positive,good_food,"Restaurant was a surprise hit: good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
45,,gt,Location,Positive,good_location,The beach is about 5 minutes walk away.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
45,,gt,Location,Negative,bad_location,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
46,,gt,Price,Positive,good_price,Great value for money,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
47,,gt,Staff,Positive,good_staff,very helpful staff who organised a taxi to collect us in the morning.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
47,,gt,Price,Positive,good_price,Good value for money.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
48,,gt,Room,Positive,good_room,Clean and comfortable rooms,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
48,,gt,Staff,Positive,good_staff,lovely owner,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
49,,gt,Location,Positive,good_location,Great location close to the airport and a short walk to the sea.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
49,,gt,Price,Positive,good_price,Great value for money.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
49,,gt,Room,Positive,good_room,The 2 rooms were big enough for a family of 5.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
50,,gt,Location,Positive,good_location,Great little hotel close to airport,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
50,,gt,Room,Negative,bad_room,Not very Soundproof,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
51,,gt,Location,Positive,good_location,"Near airport,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
51,,gt,Room,Positive,good_room,"nice clean room, very well kept",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
51,,gt,Staff,Positive,good_staff,staff very helpful and friendly.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
53,,gt,Facility,Positive,good_facility,"nice, renovated hotel",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
53,,gt,Room,Positive,good_room,comfortable bed,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
53,,gt,Location,Positive,good_location,"close to the airport and Mackenzie Beach,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
53,,gt,Food,Positive,good_food,"delicious breakfasts in the hotel restaurant,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
54,,gt,Room,Positive,good_room,Very nice and clean room.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
55,,gt,Location,Positive,good_location,Good for airport transfers,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
55,,gt,Room,Negative,bad_room,A lot of mosquitos,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
56,,gt,Location,Positive,good_location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
56,,gt,Room,Positive,good_room,beds are extremely comfortable,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
56,,gt,Staff,Positive,good_staff,amazing hospitality from the staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
56,,gt,Food,Negative,bad_food,it would’ve been great if breakfast started at 7 rather than 8.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
57,,gt,Room,Positive,good_room,"Very clean, very comfortable room.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
57,,gt,Staff,Positive,good_staff,Staff was extremely helpful. They ordered a taxi for us to get to the airport very early in the morning.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
57,,gt,Location,Positive,good_location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
58,,gt,Location,Positive,good_location,"Close to the airport,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
58,,gt,Staff,Positive,good_staff,the staff were nice and helpful.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
58,,gt,Room,Negative,bad_room,The room wasn't soundproof so you can hear the planes.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
58,,gt,Location,Negative,bad_location,The room wasn't soundproof so you can hear the planes.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
59,,gt,Location,Positive,good_location,Close to airport so very convenient for overnight stay.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
59,,gt,Check-in,Positive,good_check_in,Also very easy to check-in if you arrive late at night,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
60,,gt,Check-in,Positive,good_check_in,clear instructions left access to our room made easy,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
61,,gt,Food,Positive,good_food,Excellent range of food offered,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
61,,gt,Staff,Positive,good_staff,good service.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
62,,gt,Location,Positive,good_location,"Comfortable location near the airport, and near the beach.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
62,,gt,Staff,Positive,good_staff,Caring and helpful host.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
62,,gt,Food,Positive,good_food,Restaurant on site,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
62,,gt,Room,Positive,good_room,"Comfortable beds, the best linen and duvets I had
  in my entire 10 day trip.
  In room mini bar+ tea/ coffee. Clean modern bathroom.
  Good AC.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
62,,gt,Room,Negative,bad_room,"Our son had a folding bed which could have been better, especially considering how comfortable the regular beds were.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
63,,gt,Facility,Positive,good_facility,"It’s been renovated to a exceptionally high standard , it really is well up to 4* standard.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
63,,gt,Price,Positive,good_price,Exceptional value .,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
64,,gt,Location,Positive,good_location,"We were looking for the hotel close to the airport, and it was a perfect match. The hotel is located in a close proximity to the airport (5 min by car or 10 min by bus).",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
64,,gt,Food,Positive,good_food,"Even though the kitchen was closing, they made us a pizza which was really nice.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
64,,gt,Room,Positive,good_room,"The room was new and clean,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
64,,gt,Staff,Positive,good_staff,the staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
64,,gt,Location,Negative,bad_location,"you can hear all the noise from the planes. If you are looking for a quiet stay, you should be aware that the hotel is really close to the airport,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
65,,gt,Room,Positive,good_room,"The property was clean, bed was comfortable",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
65,,gt,Location,Positive,good_location,Location was great and easy to get to and from.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
66,,gt,Location,Positive,good_location,"The location was perfect for the airport as we were flying out to uk, The fish and steak restaurant around the corner was also great value and friendly.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
66,,gt,Facility,Positive,good_facility,The entrance to the hotel is welcoming,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
66,,gt,Food,Positive,good_food,the bar and coffee shop chic,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
66,,gt,Staff,Positive,good_staff,The gentleman in reception was very friendly and had a lovely smile.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
66,,gt,Room,Positive,good_room,The place was spotless and very comfortable.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
67,,gt,Staff,Positive,good_staff,friendly staff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
68,,gt,Staff,Positive,good_staff,Friendly,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
68,,gt,Price,Positive,good_price,"good value,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
68,,gt,Room,Positive,good_room,clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
69,,gt,Facility,Positive,good_facility,The place and the people are lovely,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
69,,gt,Staff,Positive,good_staff,The place and the people are lovely,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
70,,gt,Facility,Positive,good_facility,Peaceful and clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
70,,gt,Room,Positive,good_room,Peaceful and clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
70,,gt,Staff,Positive,good_staff,friendly helpful staff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
71,,gt,Check-in,Positive,good_check_in,Got very clear instructions how to get access to our room.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
71,,gt,Staff,Positive,good_staff,The staff of the hotel is extremely friendly and nice.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
71,,gt,Location,Positive,good_location,"The bus stop with direct access to the airport is a few steps from the accommodation. the airport can be reached in a few minutes. at the same time, Mackenzie beach is also easily accessible on foot.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
71,,gt,Location,Negative,bad_location,"there is no shop or pharmacy in the area,",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
72,,gt,Check-in,Positive,good_check_in,I received very clear instructions how to enter the hotel and access my room.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
73,,gt,Staff,Positive,good_staff,Lovely staff doing best to assist always.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
73,,gt,Room,Positive,good_room,wonderful room.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
74,,gt,Location,Positive,good_location,"The hotel is based on a quiet place near to the airport, beach and the Salt Lake in the city. The location is excellent, as there are lots of parking places around, as well.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
74,,gt,Room,Positive,good_room,"Regarding the rooms - very clean and cozy ones, with comfortable beds.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
74,,gt,Food,Positive,good_food,"Furthermore, there is a restaurant in the hotel with delicious food.",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
74,,gt,Staff,Positive,good_staff,The staff of the hotel is extremely friendly and nice.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
75,,gt,Room,Negative,bad_room,Disappointed we didn't have a balcony,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
76,,gt,Facility,Positive,good_facility,Feels new and clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
76,,gt,Room,Positive,good_room,Feels new and clean,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
76,,gt,Location,Positive,good_location,perfect location nearby the beach,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
77,,gt,Staff,Positive,good_staff,The staff is very VERY helpful and eager to assist,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
78,,gt,Staff,Positive,good_staff,Nice friendly staff.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
78,,gt,Room,Positive,good_room,"clean, nice room, big bathroom",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
79,,gt,Room,Positive,good_room,New clean setup,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
79,,gt,Staff,Positive,good_staff,friendly helpful staff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
80,,gt,Facility,Positive,good_facility,It is a new hotel. Everything was clean.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
80,,gt,Food,Positive,good_food,We had dinner. It was delicious and inexpensive.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
80,,gt,Location,Positive,good_location,Mc Kenzie Beach within walking distance.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
81,,gt,Location,Positive,good_location,Close to the airport,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
81,,gt,Room,Positive,good_room,clean spacious rooms.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
81,,gt,Facility,Negative,bad_facility,No 24 hour reception so not easy to access entry at odd hours.,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
82,,gt,Staff,Positive,good_staff,Amazing staff,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
82,,gt,Room,Positive,good_room,"super clean 
  modern",(no literals),,False,Additional properties are not allowed ('head' was unexpected)
82,,gt,Location,Positive,good_location,great location,(no literals),,False,Additional properties are not allowed ('head' was unexpected)
