Review ID,Run,Valid,Topic,Text Span,Sentiment,Errors
16,1,False,Room,the rooms are spacious.,Positive,
16,1,False,Facility,"the restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,1,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
16,2,False,Room,the rooms are spacious.,Positive,
16,2,False,Facility,"the restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,2,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
16,3,False,Room,the rooms are spacious.,Positive,
16,3,False,Facility,"the restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,3,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
17,1,False,Staff,the owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,1,False,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,2,False,Staff,the owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,2,False,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,3,False,Staff,the owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,3,False,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
18,1,True,Staff,extremely friendly reception and dining staff,Positive,
18,1,True,Facility,"very bright, nice seating areas inside and out",Positive,
18,1,True,Food,Meals well prepared and good value.,Positive,
18,1,True,Location,Bus every 20 minutes to the centre of Larnaka.,Negative,
18,2,True,Staff,extremely friendly reception and dining staff,Positive,
18,2,True,Facility,"very bright, nice seating areas inside and out",Positive,
18,2,True,Food,Meals well prepared and good value.,Positive,
18,2,True,Location,Bus every 20 minutes to the centre of Larnaka.,Negative,
18,3,True,Staff,extremely friendly reception and dining staff,Positive,
18,3,True,Facility,"very bright, nice seating areas inside and out",Positive,
18,3,True,Food,Meals well prepared and good value.,Positive,
18,3,True,Location,Bus every 20 minutes to the centre of Larnaka.,Negative,
19,1,False,Location,Close to airport.,Positive,
19,2,False,Location,Close to airport.,Positive,
19,3,False,Location,Close to airport.,Positive,
20,1,False,Location,location,Positive,
20,1,False,Facility,clean,Positive,
20,1,False,Staff,friendly staff,Positive,
20,2,False,Location,location,Positive,
20,2,False,Facility,clean,Positive,
20,2,False,Staff,friendly staff,Positive,
20,3,False,Location,location,Positive,
20,3,False,Facility,clean,Positive,
20,3,False,Staff,friendly staff,Positive,
21,1,False,(parse failed),,,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 570 (char 569)
21,2,False,(parse failed),,,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 570 (char 569)
21,3,False,(parse failed),,,json_parse_error: Expecting property name enclosed in double quotes: line 1 column 570 (char 569)
22,1,False,Room,"Bed was really comfortable, lots of room for me to put my things...",Positive,
22,1,False,Facility,Fridge could have been put on beforehand so it was cold.,Negative,
22,1,False,Facility,the shower took a while to get hot,Negative,
22,1,False,Food,"Ordered pizza one night and was not great, too stodgy but I'm sure other food is better.",Negative,
22,1,False,Location,"room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean",Positive,
22,1,False,Facility,the restaurant area is nice,Neutral,
22,1,False,Staff,the staff very accomodating.,Positive,
22,2,False,Room,"Bed was really comfortable, lots of room for me to put my things...",Positive,
22,2,False,Facility,Fridge could have been put on beforehand so it was cold.,Negative,
22,2,False,Facility,the shower took a while to get hot,Negative,
22,2,False,Food,"Ordered pizza one night and was not great, too stodgy but I'm sure other food is better.",Negative,
22,2,False,Location,"room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean",Positive,
22,2,False,Facility,the restaurant area is nice,Neutral,
22,2,False,Staff,the staff very accomodating.,Positive,
22,3,False,Room,"Bed was really comfortable, lots of room for me to put my things...",Positive,
22,3,False,Facility,Fridge could have been put on beforehand so it was cold.,Negative,
22,3,False,Facility,the shower took a while to get hot,Negative,
22,3,False,Food,"Ordered pizza one night and was not great, too stodgy but I'm sure other food is better.",Negative,
22,3,False,Location,"room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean",Positive,
22,3,False,Facility,the restaurant area is nice,Neutral,
22,3,False,Staff,the staff very accomodating.,Positive,
23,1,False,Room,the beds were very comfortable.,Positive,
23,1,False,Facility,the beds were very comfortable.,Positive,
23,2,False,Room,the beds were very comfortable.,Positive,
23,2,False,Facility,the beds were very comfortable.,Positive,
23,3,False,Room,the beds were very comfortable.,Positive,
23,3,False,Facility,the beds were very comfortable.,Positive,
24,1,False,Facility,the mattress,Positive,
24,2,False,Facility,the mattress,Positive,
24,3,False,Facility,the mattress,Positive,
25,1,False,Facility,clean and quiet.,Off,
25,1,False,Location,clean and quiet.,Off,
25,2,False,Facility,clean and quiet.,Off,
25,2,False,Location,clean and quiet.,Off,
25,3,False,Facility,clean and quiet.,Off,
25,3,False,Location,clean and quiet.,Off,
26,1,False,Location,the location is also near the lake.,Positive,
26,1,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,1,False,Facility,There is a great restaurant inside where the food is good and not to pricey.,Positive,
26,1,False,Staff,the staff are super wonderful really friendly all of them the receptionist Maria is so nice she\u2019s amazing ,Positive,
26,1,False,Location,Keep up the great work ,Positive,
26,1,False,Off,Leaving..in fact just re booked the hotel for 2 weeks time ,Negative,
26,2,False,Location,the location is also near the lake.,Positive,
26,2,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,2,False,Facility,There is a great restaurant inside where the food is good and not to pricey.,Positive,
26,2,False,Staff,the staff are super wonderful really friendly all of them the receptionist Maria is so nice she\u2019s amazing ,Positive,
26,2,False,Location,Keep up the great work ,Positive,
26,2,False,Off,Leaving..in fact just re booked the hotel for 2 weeks time ,Negative,
26,3,False,Location,the location is also near the lake.,Positive,
26,3,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,3,False,Facility,There is a great restaurant inside where the food is good and not to pricey.,Positive,
26,3,False,Staff,the staff are super wonderful really friendly all of them the receptionist Maria is so nice she\u2019s amazing ,Positive,
26,3,False,Location,Keep up the great work ,Positive,
26,3,False,Off,Leaving..in fact just re booked the hotel for 2 weeks time ,Negative,
27,1,True,Room,"so comfortable, clean, friendly staff.",Positive,
27,1,True,Staff,friendly staff.,Positive,
27,1,True,Location,perfect for overnight stay before flying from Larnaca Airport.,Negative,
27,2,True,Room,"so comfortable, clean, friendly staff.",Positive,
27,2,True,Staff,perfect for overnight stay before flying from Larnaca Airport.,Positive,
27,3,True,Room,"so comfortable, clean, friendly staff.",Positive,
27,3,True,Staff,perfect for overnight stay before flying from Larnaca Airport.,Positive,
28,1,True,Staff,Staff is very polite and caring.,Positive,
28,1,True,Off,Surrounding buildings are under construction and poorly lit.,Negative,
28,2,True,Staff,Staff is very polite and caring.,Positive,
28,2,True,Off,Surrounding buildings are under construction and poorly lit.,Negative,
28,3,True,Staff,Staff is very polite and caring.,Positive,
28,3,True,Off,Surrounding buildings are under construction and poorly lit.,Negative,
29,1,True,Room,very clean functional rooms.,Positive,
29,1,True,Staff,lovely and very helpful staff.,Positive,
29,1,True,Off,I would have liked an ironing board in the room.,Negative,
29,2,True,Room,very clean functional rooms.,Positive,
29,2,True,Staff,lovely and very helpful staff.,Positive,
29,2,True,Off,I would have liked an ironing board in the room.,Negative,
29,3,True,Room,very clean functional rooms.,Positive,
29,3,True,Staff,lovely and very helpful staff.,Positive,
29,3,True,Off,I would have liked an ironing board in the room.,Negative,
30,1,True,Room,The room was spotless.,Positive,
30,1,True,Staff,Staff were lovely.,Positive,
30,1,True,Location,Great location for restaurants.,Positive,
30,1,True,Location,Great location for a short drive to the airport.,Positive,
30,2,True,Room,The room was spotless.,Positive,
30,2,True,Staff,Staff were lovely.,Positive,
30,2,True,Location,Great location for restaurants.,Positive,
30,2,True,Location,Great location for a short drive to the airport.,Positive,
30,3,True,Room,The room was spotless.,Positive,
30,3,True,Staff,Staff were lovely.,Positive,
30,3,True,Location,Great location for restaurants.,Positive,
30,3,True,Location,Great location for a short drive to the airport.,Positive,
31,1,False,Staff,friendly staff.,Positive,
31,1,False,Facility,Great restaurant beneath the hotel - food excellent & reasonably priced.,Positive,
31,1,False,Location,Very close to Mackenzy beach & Larnaca airport.,Positive,
31,1,False,Room,"Clean, comfortable.",Positive,
31,1,False,Price,reasonably priced.,Positive,
31,1,False,Location,We would definitely stay there again,Negative,
31,2,False,Staff,friendly staff.,Positive,
31,2,False,Facility,Great restaurant beneath the hotel - food excellent & reasonably priced.,Positive,
31,2,False,Location,Very close to Mackenzy beach & Larnaca airport.,Positive,
31,2,False,Room,"Clean, comfortable.",Positive,
31,2,False,Price,reasonably priced.,Positive,
31,2,False,Location,We would definitely stay there again,Negative,
31,3,False,Staff,friendly staff.,Positive,
31,3,False,Facility,Great restaurant beneath the hotel - food excellent & reasonably priced.,Positive,
31,3,False,Location,Very close to Mackenzy beach & Larnaca airport.,Positive,
31,3,False,Room,"Clean, comfortable.",Positive,
31,3,False,Price,reasonably priced.,Positive,
31,3,False,Location,We would definitely stay there again,Negative,
32,1,True,Room,The bed was great.,Positive,
32,1,True,Staff,Staff were so kind.,Positive,
32,1,True,Facility,Rooms clean.,Positive,
32,2,True,Room,The bed was great.,Positive,
32,2,True,Staff,Staff were so kind.,Positive,
32,2,True,Room,Rooms clean.,Positive,
32,3,True,Room,The bed was great.,Positive,
32,3,True,Staff,Staff were so kind.,Positive,
32,3,True,Room,Rooms clean.,Positive,
33,1,False,Staff,Very helpful staff.,Positive,
33,1,False,Room,super clean room with modern furniture all together make your stay max comfortable.,Positive,
33,1,False,Facility,Option to have a good breakfast within the hotel save your time.,Positive,
33,1,False,Location,Little bit noisy during evening time from the street side.,Negative,
33,1,False,Off,I believe it doesn't disturb you in case you choose the garden view apartments or just close the windows and start the air conditioning ),Negative,
33,2,False,Staff,Very helpful staff.,Positive,
33,2,False,Room,super clean room with modern furniture all together make your stay max comfortable.,Positive,
33,2,False,Facility,Option to have a good breakfast within the hotel save your time.,Positive,
33,2,False,Location,Little bit noisy during evening time from the street side.,Negative,
33,2,False,Off,I believe it doesn't disturb you in case you choose the garden view apartments or just close the windows and start the air conditioning ),Negative,
33,3,False,Staff,Very helpful staff.,Positive,
33,3,False,Room,super clean room with modern furniture all together make your stay max comfortable.,Positive,
33,3,False,Facility,Option to have a good breakfast within the hotel save your time.,Positive,
33,3,False,Location,Little bit noisy during evening time from the street side.,Negative,
33,3,False,Off,I believe it doesn't disturb you in case you choose the garden view apartments or just close the windows and start the air conditioning ),Negative,
34,1,True,Location,location,Positive,
34,1,True,Price,value for money ,Positive,
34,1,True,Staff,welcoming ,Positive,
34,2,True,Location,location,Positive,
34,2,True,Price,value for money ,Positive,
34,2,True,Staff,welcoming ,Positive,
34,3,True,Location,location,Positive,
34,3,True,Price,value for money ,Positive,
34,3,True,Staff,welcoming ,Positive,
35,1,False,(parse failed),,,json_parse_error: Invalid \escape: line 1 column 144 (char 143)
35,2,False,(parse failed),,,json_parse_error: Invalid \escape: line 1 column 144 (char 143)
35,3,False,(parse failed),,,json_parse_error: Invalid \escape: line 1 column 144 (char 143)
36,1,False,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",Positive,
36,1,False,Check-in,the receptionist on check in was very good and explained the information very clearly to us.,Positive,
36,1,False,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,Neutral,
36,1,False,Bed,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",Positive,
36,1,False,Facility,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,1,False,Off,We may have missed it but there was no opening and closing times of the bar on display.,Negative,
36,2,False,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",Positive,
36,2,False,Check-in,the receptionist on check in was very good and explained the information very clearly to us.,Positive,
36,2,False,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,Neutral,
36,2,False,Bed,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",Positive,
36,2,False,Facility,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,2,False,Off,We may have missed it but there was no opening and closing times of the bar on display.,Negative,
36,3,False,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",Positive,
36,3,False,Check-in,the receptionist on check in was very good and explained the information very clearly to us.,Positive,
36,3,False,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,Neutral,
36,3,False,Bed,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",Positive,
36,3,False,Facility,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,
36,3,False,Off,We may have missed it but there was no opening and closing times of the bar on display.,Negative,
37,1,True,Staff,lovely caring staff.,Positive,
37,1,True,Food,food was good too!,Positive,
37,1,True,Location,The bus to the airport is close by and runs every 15 minutes.,Negative,
37,2,True,Staff,lovely caring staff.,Positive,
37,2,True,Food,food was good too!,Positive,
37,2,True,Location,The bus to the airport is close by and runs every 15 minutes.,Negative,
37,3,True,Staff,lovely caring staff.,Positive,
37,3,True,Food,food was good too!,Positive,
37,3,True,Location,The bus to the airport is close by and runs every 15 minutes.,Negative,
38,1,False,Room,great rooms - nice and cool,Positive,
38,2,False,Room,great rooms - nice and cool,Positive,
38,3,False,Room,great rooms - nice and cool,Positive,
39,1,True,Room,It was really clean and spacious,Positive,
39,1,True,Facility,It was really clean and spacious,Positive,
39,2,True,Room,It was really clean and spacious,Positive,
39,2,True,Facility,It was really clean and spacious,Positive,
39,3,True,Room,It was really clean and spacious,Positive,
39,3,True,Facility,It was really clean and spacious,Positive,
40,1,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,1,True,Off,"no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room!",Negative,
40,2,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,2,True,Off,"My only real observation was that there was no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room!",Negative,
40,3,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,3,True,Off,"My only real observation was that there was no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room!",Negative,
41,1,True,Staff,Super friendly and helpful staff.,Positive,
41,1,True,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",Positive,
41,1,True,Facility,"Clean modern rooms, very nice breakfast.",Positive,
41,1,True,Off,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",Negative,
41,2,True,Staff,Super friendly and helpful staff.,Positive,
41,2,True,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",Positive,
41,2,True,Facility,"Clean modern rooms, very nice breakfast.",Positive,
41,2,True,Off,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",Negative,
41,3,True,Staff,Super friendly and helpful staff.,Positive,
41,3,True,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach.",Positive,
41,3,True,Facility,"Clean modern rooms, very nice breakfast.",Positive,
41,3,True,Off,"It is typical of all restaurants in the area - the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",Negative,
42,1,True,Facility,hospitality,Positive,
42,1,True,Location,hospitality,Positive,
42,2,True,Facility,hospitality,Positive,
42,2,True,Location,hospitality,Positive,
42,3,True,Facility,hospitality,Positive,
42,3,True,Location,hospitality,Positive,
43,1,False,Room,clean spacious practical,Positive,
43,2,False,Room,clean spacious practical,Positive,
43,3,False,Room,clean spacious practical,Positive,
44,1,False,Facility,"the facilities were really good, particularly for the tariff charged.",Positive,
44,1,False,Staff,Was met with a warm welcome at reception and then again by the dining staff.,Positive,
44,1,False,Location,"Outside was a but noisy later in the evening, but that\u2019s not within the hotels control",Negative,
44,2,False,Facility,"the facilities were really good, particularly for the tariff charged.",Positive,
44,2,False,Staff,Was met with a warm welcome at reception and then again by the dining staff.,Positive,
44,2,False,Location,"Outside was a but noisy later in the evening, but that\u2019s not within the hotels control",Negative,
44,3,False,Facility,"the facilities were really good, particularly for the tariff charged.",Positive,
44,3,False,Staff,Was met with a warm welcome at reception and then again by the dining staff.,Positive,
44,3,False,Location,"Outside was a but noisy later in the evening, but that\u2019s not within the hotels control",Negative,
45,1,False,Facility,the beach is about 5 minutes walk away.,Positive,
45,1,False,Food,"good food, very reasonably priced",Positive,
45,1,False,Location,"recently updated, everything was me and clean.",Positive,
45,1,False,Off,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,Negative,
45,2,False,Facility,the beach is about 5 minutes walk away.,Positive,
45,2,False,Food,"good food, very reasonably priced",Positive,
45,2,False,Location,"recently updated, everything was me and clean.",Positive,
45,2,False,Off,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,Negative,
45,3,False,Facility,the beach is about 5 minutes walk away.,Positive,
45,3,False,Food,"good food, very reasonably priced",Positive,
45,3,False,Location,"recently updated, everything was me and clean.",Positive,
45,3,False,Off,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,Negative,
46,1,False,Price,Great value for money,Positive,
46,2,False,Price,Great value for money,Positive,
46,3,False,Price,Great value for money,Positive,
47,1,True,Staff,very helpful staff who organised a taxi to collect us in the morning.,Positive,
