Review ID,Run,Valid,Topic,Text Span,Errors
15,1,False,Staff,The staff make it - particularly reception and the dining room.,
15,1,False,Location,"really close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",
15,2,False,Staff,The staff make it - particularly reception and the dining room.,
15,2,False,Location,"really close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",
15,3,False,Staff,The staff make it - particularly reception and the dining room.,
15,3,False,Location,"really close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",
16,1,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",
16,1,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",
16,2,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",
16,2,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",
16,3,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",
16,3,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",
17,1,True,Room,Our room had a balcony with great view of the sea and surrounding area.,
17,1,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,
17,2,True,Room,Our room had a balcony with great view of the sea and surrounding area.,
17,2,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,
17,3,True,Room,Our room had a balcony with great view of the sea and surrounding area.,
17,3,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,
18,1,True,Staff,extremely friendly reception and dining staff,
18,1,True,Staff,very bright,
18,1,True,Location,Bus every 20 minutes to the centre of Larnaka,
18,1,True,Food,Meals well prepared and good value,
18,1,True,Price,considering the price,
18,1,True,Facility,nice seating areas inside and out,
18,2,True,Staff,extremely friendly reception and dining staff,
18,2,True,Staff,very bright,
18,2,True,Location,Bus every 20 minutes to the centre of Larnaka,
18,2,True,Food,Meals well prepared and good value,
18,2,True,Price,considering the price,
18,2,True,Facility,nice seating areas inside and out,
18,3,True,Staff,extremely friendly reception and dining staff,
18,3,True,Staff,very bright,
18,3,True,Location,Bus every 20 minutes to the centre of Larnaka,
18,3,True,Food,Meals well prepared and good value,
18,3,True,Price,considering the price,
18,3,True,Facility,nice seating areas inside and out,
19,1,True,Location,Close to airport,
19,2,True,Location,Close to airport,
19,3,True,Location,Close to airport,
20,1,True,Staff,friendly stuff,
20,1,True,Location,location,
20,2,True,Staff,friendly stuff,
20,2,True,Location,location,
20,3,True,Staff,friendly stuff,
20,3,True,Location,location,
21,1,False,Staff,The staff and the owners.,
21,1,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,
21,1,False,Food,Everything from breakfast to dinner is absolutely delicious.,
21,1,False,Food,super fresh food for the restaurant.,
21,2,False,Staff,The staff and the owners.,
21,2,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,
21,2,False,Food,Everything from breakfast to dinner is absolutely delicious.,
21,2,False,Food,super fresh food for the restaurant.,
21,3,False,Staff,The staff and the owners.,
21,3,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,
21,3,False,Food,Everything from breakfast to dinner is absolutely delicious.,
21,3,False,Food,super fresh food for the restaurant.,
22,1,True,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",
22,1,True,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",
22,1,True,Staff,staff very accomodating,
22,1,True,Food,"Ordered pizza one night and was not great, too stodgy",
22,2,True,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",
22,2,True,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",
22,2,True,Staff,staff very accomodating,
22,2,True,Food,"Ordered pizza one night and was not great, too stodgy",
22,3,True,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean.",
22,3,True,Room,"Bed was really comfortable, lots of room for me to put my things... although might have needed another set of drawers if there were two of us.",
22,3,True,Staff,staff very accomodating,
22,3,True,Food,"Ordered pizza one night and was not great, too stodgy",
23,1,True,(no spans found),,
23,2,True,(no spans found),,
23,3,True,(no spans found),,
24,1,True,(no spans found),,
24,2,True,(no spans found),,
24,3,True,(no spans found),,
25,1,True,(no spans found),,
25,2,True,(no spans found),,
25,3,True,(no spans found),,
26,1,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,
26,1,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,
26,1,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,
26,1,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake,
26,1,False,Food,There is a great restaurant inside where the food is good and not to pricey,
26,2,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,
26,2,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,
26,2,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,
26,2,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake,
26,2,False,Food,There is a great restaurant inside where the food is good and not to pricey,
26,3,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,
26,3,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,
26,3,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,
26,3,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake,
26,3,False,Food,There is a great restaurant inside where the food is good and not to pricey,
27,1,False,(parse failed),,json_parse_error: Extra data: line 16 column 1 (char 348)
27,2,True,Staff,friendly staff,
27,3,True,Staff,friendly staff,
28,1,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 515)
28,2,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 513)
28,3,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 513)
29,1,True,Room,very clean functional rooms.,
29,1,True,Staff,lovely and very helpful staff.,
29,2,True,Room,very clean functional rooms.,
29,2,True,Staff,lovely and very helpful staff.,
29,3,True,Room,very clean functional rooms.,
29,3,True,Staff,lovely and very helpful staff.,
30,1,True,Room,The room was spotless.,
30,1,True,Staff,Staff were lovely.,
30,1,True,Location,Great location for restaurants.,
30,1,True,Location,Great location for a short drive to the airport.,
30,1,True,Off,Not applicable,
30,2,True,Room,The room was spotless.,
30,2,True,Staff,Staff were lovely.,
30,2,True,Location,Great location for restaurants.,
30,2,True,Location,Great location for a short drive to the airport.,
30,2,True,Off,Not applicable,
30,3,True,Room,The room was spotless.,
30,3,True,Staff,Staff were lovely.,
30,3,True,Location,Great location for restaurants.,
30,3,True,Location,Great location for a short drive to the airport.,
30,3,True,Off,Not applicable,
31,1,False,(parse failed),,json_parse_error: Expecting value: line 1 column 1 (char 0)
31,2,False,(parse failed),,json_parse_error: Expecting value: line 1 column 1 (char 0)
31,3,False,(parse failed),,json_parse_error: Expecting value: line 1 column 1 (char 0)
32,1,True,Room,The bed was great.,
32,1,True,Room,Rooms clean.,
32,1,True,Staff,Staff were so kind.,
32,2,True,Room,The bed was great.,
32,2,True,Room,Rooms clean.,
32,2,True,Staff,Staff were so kind.,
32,3,True,Room,The bed was great.,
32,3,True,Room,Rooms clean.,
32,3,True,Staff,Staff were so kind.,
33,1,True,Room,super clean room with modern furniture,
33,1,True,Staff,Very helpful staff,
33,2,True,Room,super clean room with modern furniture,
33,2,True,Staff,Very helpful staff,
33,3,True,Room,super clean room with modern furniture,
33,3,True,Staff,Very helpful staff,
34,1,False,Location,location,
34,1,False,Value,value for money,
34,1,False,Amenities,more hooks on walls for towels etc.,
34,2,False,Location,location,
34,2,False,Value,value for money,
34,2,False,Amenities,more hooks on walls for towels etc.,
34,3,False,Location,location,
34,3,False,Value,value for money,
34,3,False,Amenities,more hooks on walls for towels etc.,
35,1,True,(no spans found),,
35,2,True,(no spans found),,
35,3,True,(no spans found),,
36,1,True,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,
36,1,True,Room,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",
36,1,True,Staff,The receptionist on check in was very good and explained the information very clearly to us.,
36,1,True,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,1,True,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",
36,1,True,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,1,True,Check-in,The receptionist on check in was very good and explained the information very clearly to us.,
36,2,True,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,
36,2,True,Room,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",
36,2,True,Staff,The receptionist on check in was very good and explained the information very clearly to us.,
36,2,True,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,2,True,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",
36,2,True,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,2,True,Check-in,The receptionist on check in was very good and explained the information very clearly to us.,
36,3,True,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,
36,3,True,Room,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",
36,3,True,Staff,The receptionist on check in was very good and explained the information very clearly to us.,
36,3,True,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,3,True,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",
36,3,True,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,3,True,Check-in,The receptionist on check in was very good and explained the information very clearly to us.,
37,1,False,Staff,lovely caring staff.,
37,1,False,Food,food was good too!,
37,1,False,Cleanliness,Really clean,
37,2,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 492)
37,3,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 492)
38,1,True,Room,great rooms - nice and cool,
38,2,True,Room,great rooms - nice and cool,
38,3,True,Room,great rooms - nice and cool,
39,1,True,(no spans found),,
39,2,True,(no spans found),,
39,3,True,(no spans found),,
40,1,True,Location,"Nice location, not far from Airport and Mackenzie beach.",
40,2,True,Location,"Nice location, not far from Airport and Mackenzie beach.",
40,3,True,Location,"Nice location, not far from Airport and Mackenzie beach.",
41,1,True,Room,Clean modern rooms,
41,1,True,Staff,Super friendly and helpful staff,
41,1,True,Location,A good location 5 lins away from the airport by car,
41,1,True,Location,5 mins walk to the beach,
41,1,True,Food,very nice breakfast,
41,2,True,Room,Clean modern rooms,
41,2,True,Staff,Super friendly and helpful staff,
41,2,True,Location,A good location 5 lins away from the airport by car,
41,2,True,Location,5 mins walk to the beach,
41,2,True,Food,very nice breakfast,
41,3,True,Room,Clean modern rooms,
41,3,True,Staff,Super friendly and helpful staff,
41,3,True,Location,A good location 5 lins away from the airport by car,
41,3,True,Location,5 mins walk to the beach,
41,3,True,Food,very nice breakfast,
42,1,True,(no spans found),,
42,2,True,(no spans found),,
42,3,True,(no spans found),,
43,1,True,(no spans found),,
43,2,True,(no spans found),,
43,3,True,(no spans found),,
44,1,False,Staff,Was met with a warm welcome at reception and then again by the dining staff.,
44,1,False,Facility,"The facilities were really good, particularly for the tariff charged.",
44,1,False,Noise-issue,"Outside was a but noisy later in the evening, but that's not within the hotels control",
44,2,False,Staff,Was met with a warm welcome at reception and then again by the dining staff.,
44,2,False,Facility,"The facilities were really good, particularly for the tariff charged.",
44,2,False,Noise-issue,Outside was a but noisy later in the evening,
44,3,False,Staff,Was met with a warm welcome at reception and then again by the dining staff.,
44,3,False,Facility,"The facilities were really good, particularly for the tariff charged.",
44,3,False,Noise-issue,Outside was a but noisy later in the evening,
45,1,True,Room,"Recently updated, everything was me and clean.",
45,1,True,Location,The beach is about 5 minutes walk away.,
45,1,True,Food,"good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",
45,2,False,Room,"Recently updated, everything was me and clean.",
45,2,False,Location,The beach is about 5 minutes walk away.,
45,2,False,Food,"good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",
45,2,False,Restaurant,"Restaurant was a surprise hit: good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",
45,2,False,Beach,The beach is about 5 minutes walk away.,
45,2,False,Noise,"There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway, but next to no departures in the morning, so not a problem",
45,3,False,Room,"Recently updated, everything was me and clean.",
45,3,False,Location,The beach is about 5 minutes walk away.,
45,3,False,Food,"good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",
45,3,False,Restaurant,"Restaurant was a surprise hit: good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",
45,3,False,Beach,The beach is about 5 minutes walk away.,
45,3,False,Noise,"There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway, but next to no departures in the morning, so not a problem",
46,1,True,Price,Great value for money,
46,2,True,Price,Great value for money,
46,3,True,Price,Great value for money,
47,1,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,1,False,Price,Good value for money.,
47,2,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,2,False,Price,Good value for money.,
47,3,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,3,False,Price,Good value for money.,
48,1,True,Room,Clean and comfortable rooms,
48,1,True,Staff,lovely owner,
48,2,True,Room,Clean and comfortable rooms,
48,2,True,Staff,lovely owner,
48,3,True,Room,Clean and comfortable rooms,
48,3,True,Staff,lovely owner,
49,1,False,Room,The 2 rooms were big enough for a family of 5.,
49,1,False,Location,Great location close to the airport and a short walk to the sea.,
49,1,False,Price,Great value for money.,
49,2,False,Room,The 2 rooms were big enough for a family of 5.,
49,2,False,Location,Great location close to the airport and a short walk to the sea.,
49,2,False,Price,Great value for money.,
49,3,False,Room,The 2 rooms were big enough for a family of 5.,
49,3,False,Location,Great location close to the airport and a short walk to the sea.,
49,3,False,Price,Great value for money.,
50,1,True,Location,Great little hotel close to airport,
50,2,True,Location,Great little hotel close to airport,
50,3,True,Location,Great little hotel close to airport,
51,1,False,Room,"nice clean room, very well kept.",
51,1,False,Staff,staff very helpful and friendly.,
51,1,False,Food,good food,
51,1,False,Location,Near airport,
51,2,False,Room,"nice clean room, very well kept.",
51,2,False,Staff,staff very helpful and friendly.,
51,2,False,Food,good food,
51,2,False,Location,Near airport,
51,3,False,Room,"nice clean room, very well kept.",
51,3,False,Staff,staff very helpful and friendly.,
51,3,False,Food,good food,
51,3,False,Location,Near airport,
52,1,True,(no spans found),,
52,2,True,(no spans found),,
52,3,True,(no spans found),,
53,1,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 518)
53,2,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 518)
53,3,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 518)
54,1,True,Room,Very nice and clean room.,
54,2,True,Room,Very nice and clean room.,
54,3,True,Room,Very nice and clean room.,
55,1,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 13 column 49 (char 356)
55,2,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 13 column 49 (char 356)
55,3,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 13 column 49 (char 356)
56,1,False,Staff,amazing hospitality from the staff,
56,1,False,Location,situated within 5 minutes from the airport,
56,1,False,Bed,beds are extremely comfortable,
56,2,False,Staff,amazing hospitality from the staff.,
56,2,False,Location,situated within 5 minutes from the airport.,
56,2,False,Bed,beds are extremely comfortable,
56,3,False,Staff,amazing hospitality from the staff.,
56,3,False,Location,situated within 5 minutes from the airport.,
56,3,False,Bed,beds are extremely comfortable,
57,1,True,Room,"Very clean, very comfortable room.",
57,1,True,Staff,Staff was extremely helpful.,
57,1,True,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,1,True,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,1,True,Taxi-issue,They ordered a taxi for us to get to the airport very early in the morning.,
57,2,True,Room,"Very clean, very comfortable room.",
57,2,True,Staff,Staff was extremely helpful.,
57,2,True,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,2,True,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,2,True,Taxi-issue,They ordered a taxi for us to get to the airport very early in the morning.,
57,3,True,Room,"Very clean, very comfortable room.",
57,3,True,Staff,Staff was extremely helpful.,
57,3,True,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,3,True,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,3,True,Taxi-issue,They ordered a taxi for us to get to the airport very early in the morning.,
58,1,False,Room,The room wasn't soundproof so you can hear the planes.,
58,1,False,Staff,The staff were nice and helpful.,
58,1,False,Location,Close to the airport,
58,2,False,Room,The room wasn't soundproof so you can hear the planes.,
58,2,False,Staff,The staff were nice and helpful.,
58,2,False,Location,Close to the airport,
58,3,False,Room,The room wasn't soundproof so you can hear the planes.,
58,3,False,Staff,The staff were nice and helpful.,
58,3,False,Location,Close to the airport,
59,1,False,Location,Close to airport so very convenient for overnight stay.,
59,1,False,Check-in,very easy to check-in if you arrive late at night,
59,2,False,Location,Close to airport so very convenient for overnight stay.,
59,2,False,Check-in,very easy to check-in if you arrive late at night,
59,3,False,Location,Close to airport so very convenient for overnight stay.,
59,3,False,Check-in,very easy to check-in if you arrive late at night,
60,1,False,(parse failed),,json_parse_error: Extra data: line 16 column 1 (char 495)
60,2,True,Room,clear instructions left access to our room,
60,2,True,Check-in,Arrived in the early hours clear instructions left access to our room made easy 😊,
60,3,True,Room,clear instructions left access to our room,
60,3,True,Check-in,Arrived in the early hours clear instructions left access to our room made easy 😊,
61,1,True,Food,Excellent range of food offered and good service.,
61,2,True,Food,Excellent range of food offered and good service.,
61,3,True,Food,Excellent range of food offered and good service.,
62,1,True,Room,"Comfortable beds, the best linen and duvets I had",
62,1,True,Room,Clean modern bathroom.,
62,1,True,Room,In room mini bar+ tea/ coffee,
62,1,True,Staff,Caring and helpful host.,
62,1,True,Location,"Comfortable location near the airport, and near the beach.",
62,1,True,Facility,Good AC.,
62,2,True,Room,"Comfortable beds, the best linen and duvets I had",
62,2,True,Room,Clean modern bathroom.,
62,2,True,Room,In room mini bar+ tea/ coffee,
62,2,True,Staff,Caring and helpful host.,
62,2,True,Location,"Comfortable location near the airport, and near the beach.",
62,2,True,Facility,Good AC.,
62,3,True,Room,"Comfortable beds, the best linen and duvets I had",
62,3,True,Room,Clean modern bathroom.,
62,3,True,Room,In room mini bar+ tea/ coffee,
62,3,True,Staff,Caring and helpful host.,
62,3,True,Location,"Comfortable location near the airport, and near the beach.",
62,3,True,Facility,Good AC.,
63,1,False,Facility,It’s been renovated to a exceptionally high standard,
63,1,False,Facility,really is well up to 4* standard,
63,1,False,Value,Exceptional value,
63,2,False,Facility,It’s been renovated to a exceptionally high standard,
63,2,False,Facility,really is well up to 4* standard,
63,2,False,Value,Exceptional value,
63,3,False,Facility,It’s been renovated to a exceptionally high standard,
63,3,False,Facility,really is well up to 4* standard,
63,3,False,Value,Exceptional value,
64,1,False,Room,The room was new and clean,
64,1,False,Staff,The staff reached out in advance and provided us with the detailed instructions,
64,1,False,Location,The hotel is located in a close proximity to the airport,
64,1,False,Food,They made us a pizza which was really nice,
64,2,False,Room,The room was new and clean,
64,2,False,Staff,The staff reached out in advance and provided us with the detailed instructions,
64,2,False,Location,The hotel is located in a close proximity to the airport,
64,2,False,Food,They made us a pizza which was really nice,
64,3,False,Room,The room was new and clean,
64,3,False,Staff,The staff reached out in advance and provided us with the detailed instructions,
64,3,False,Location,The hotel is located in a close proximity to the airport,
64,3,False,Food,They made us a pizza which was really nice,
65,1,False,(parse failed),,json_parse_error: Extra data: line 16 column 1 (char 476)
65,2,False,Room,"The property was clean, bed was comfortable",
65,2,False,Staff,staff were really good,
65,2,False,Location,Location was great and easy to get to and from,
65,2,False,Food,food was really good,
65,3,False,Room,"The property was clean, bed was comfortable",
65,3,False,Staff,staff were really good,
65,3,False,Location,Location was great and easy to get to and from,
65,3,False,Food,food was really good,
66,1,False,Staff,The gentleman in reception was very friendly and had a lovely smile.,
66,1,False,Location,The location was perfect for the airport as we were flying out to uk.,
66,1,False,Food,The fish and steak restaurant around the corner was also great value and friendly.,
66,1,False,Facility,The entrance to the hotel is welcoming and the bar and coffee shop chic.,
66,1,False,Recommend,I would definitely recommend it and will be staying here again.,
66,2,False,Staff,The gentleman in reception was very friendly and had a lovely smile.,
