Review ID,Run,Valid,Topic,Text Span,Sentiment,Errors
11,3,False,Food,the food is great,Positive,
11,3,False,Room,The rooms are spacious and clean great to stay,Positive,
12,1,True,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,
12,1,True,Food,The breakfast was lovely with room service too.,Positive,
12,1,True,Room,Very clean and comfortable.,Positive,
12,2,True,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,
12,2,True,Food,The breakfast was lovely with room service too.,Positive,
12,2,True,Room,Very clean and comfortable.,Positive,
12,3,True,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,
12,3,True,Food,The breakfast was lovely with room service too.,Positive,
12,3,True,Room,Very clean and comfortable.,Positive,
13,1,True,Room,"The rooms are lovely and new, very clean and comfortable.",Positive,
13,1,True,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,
13,1,True,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,
13,2,True,Room,"The rooms are lovely and new, very clean and comfortable.",Positive,
13,2,True,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,
13,2,True,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,
13,3,True,Room,"The rooms are lovely and new, very clean and comfortable.",Positive,
13,3,True,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,
13,3,True,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,
14,1,False,Location,close to the airport,Positive,
14,1,False,Location,10min of walking distance from the hotel,Positive,
14,1,False,Staff,The receptionist didn't speak English properly,Negative,
14,1,False,Off,"you have a feeling that people are living in the hotel, rather than staying at a hotel",Negative,
14,1,False,Off,you can hear the airplanes coming and leaving from the airport all the time,Negative,
14,2,False,Location,close to the airport,Positive,
14,2,False,Location,10min of walking distance from the hotel,Positive,
14,2,False,Staff,The receptionist didn't speak English properly,Negative,
14,2,False,Off,"you have a feeling that people are living in the hotel, rather than staying at a hotel",Negative,
14,2,False,Off,you can hear the airplanes coming and leaving from the airport all the time,Negative,
14,3,False,Location,close to the airport,Positive,
14,3,False,Location,10min of walking distance from the hotel,Positive,
14,3,False,Staff,The receptionist didn't speak English properly,Negative,
14,3,False,Off,"you have a feeling that people are living in the hotel, rather than staying at a hotel",Negative,
14,3,False,Off,you can hear the airplanes coming and leaving from the airport all the time,Negative,
15,1,True,Staff,The staff make it,Positive,
15,1,True,Location,reasonably close to the Airport,Positive,
15,1,True,Location,nearby beach,Positive,
15,2,True,Staff,The staff make it,Positive,
15,2,True,Location,reasonably close to the Airport,Positive,
15,2,True,Location,nearby beach,Positive,
15,3,True,Staff,The staff make it,Positive,
15,3,True,Location,reasonably close to the Airport,Positive,
15,3,True,Location,nearby beach,Positive,
16,1,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,
16,1,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
16,2,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,
16,2,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
16,3,True,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,
16,3,True,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,
17,1,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,1,True,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,2,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,2,True,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
17,3,True,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,
17,3,True,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,
18,1,True,Staff,extremely friendly reception and dining staff,Positive,
18,1,True,Food,Meals well prepared and good value,Positive,
18,1,True,Location,Bus every 20 minutes to the centre of Larnaka,Positive,
18,2,True,Staff,extremely friendly reception and dining staff,Positive,
18,2,True,Food,Meals well prepared and good value,Positive,
18,2,True,Location,Bus every 20 minutes to the centre of Larnaka,Positive,
18,3,True,Staff,extremely friendly reception and dining staff,Positive,
18,3,True,Food,Meals well prepared and good value,Positive,
18,3,True,Location,Bus every 20 minutes to the centre of Larnaka,Positive,
19,1,True,Location,Close to airport,Positive,
19,2,True,Location,Close to airport,Positive,
19,3,True,Location,Close to airport,Positive,
20,1,True,Location,location,Positive,
20,1,True,Staff,friendly stuff,Positive,
20,1,True,Room,clean,Positive,
20,2,True,Location,location,Positive,
20,2,True,Staff,friendly stuff,Positive,
20,2,True,Room,clean,Positive,
20,3,True,Location,location,Positive,
20,3,True,Staff,friendly stuff,Positive,
20,3,True,Room,clean,Positive,
21,1,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,1,False,Staff,The staff and the owners.,Positive,
21,1,False,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,2,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,2,False,Staff,The staff and the owners.,Positive,
21,2,False,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,3,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,3,False,Staff,The staff and the owners.,Positive,
21,3,False,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,
22,1,False,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean",Positive,
22,1,False,Staff,the staff very accomodating,Positive,
22,1,False,Food,"Ordered pizza one night and was not great, too stodgy",Negative,
22,1,False,Bed,"Bed was really comfortable, lots of room for me to put my things",Positive,
22,1,False,Fridge,Fridge could have been put on beforehand so it was cold,Negative,
22,1,False,Shower,the shower took a while to get hot,Negative,
22,2,False,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean",Positive,
22,2,False,Staff,the staff very accomodating,Positive,
22,2,False,Food,"Ordered pizza one night and was not great, too stodgy",Negative,
22,2,False,Bed,"Bed was really comfortable, lots of room for me to put my things",Positive,
22,2,False,Fridge,Fridge could have been put on beforehand so it was cold,Negative,
22,2,False,Shower,the shower took a while to get hot,Negative,
22,3,False,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean",Positive,
22,3,False,Staff,the staff very accomodating,Positive,
22,3,False,Food,"Ordered pizza one night and was not great, too stodgy",Negative,
22,3,False,Bed,"Bed was really comfortable, lots of room for me to put my things",Positive,
22,3,False,Fridge,Fridge could have been put on beforehand so it was cold,Negative,
22,3,False,Shower,the shower took a while to get hot,Negative,
23,1,True,Room,the beds were very comfortable,Positive,
23,2,True,Room,the beds were very comfortable,Positive,
23,3,True,Room,the beds were very comfortable,Positive,
24,1,True,Room,I loved the mattress!!!,Positive,
24,2,True,Room,I loved the mattress!!!,Positive,
24,3,True,Room,I loved the mattress!!!,Positive,
25,1,True,Room,Clean and quiet,Positive,
25,2,True,Room,Clean and quiet,Positive,
25,3,True,Room,Clean and quiet,Positive,
26,1,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake.,Positive,
26,1,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,1,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,Positive,
26,1,False,Food,There is a great restaurant inside where the food is good and not to pricey,Positive,
26,1,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,Positive,
26,2,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake.,Positive,
26,2,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,2,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,Positive,
26,2,False,Food,There is a great restaurant inside where the food is good and not to pricey,Positive,
26,2,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,Positive,
26,3,False,Location,The hotel is 5 minutes from the beach and the location is also near the lake.,Positive,
26,3,False,Room,The rooms are a good size and are laid out very well with a good size bathroom,Positive,
26,3,False,Room,The room also has a great sized balcony to take a tea/coffee and chill,Positive,
26,3,False,Food,There is a great restaurant inside where the food is good and not to pricey,Positive,
26,3,False,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing,Positive,
27,1,True,Staff,friendly staff,Positive,
27,1,True,Room,"so comfortable, clean",Positive,
27,2,True,Staff,friendly staff,Positive,
27,2,True,Room,"so comfortable, clean",Positive,
27,3,True,Staff,friendly staff,Positive,
27,3,True,Room,"so comfortable, clean",Positive,
28,1,True,Staff,Staff is very polite and caring,Positive,
28,1,True,Off,Thank you,Positive,
28,1,True,Location,Surrounding buildings are under construction and poorly lit,Negative,
28,2,True,Staff,Staff is very polite and caring,Positive,
28,2,True,Off,Thank you,Positive,
28,2,True,Location,Surrounding buildings are under construction and poorly lit,Negative,
28,3,True,Staff,Staff is very polite and caring,Positive,
28,3,True,Off,Thank you,Positive,
28,3,True,Location,Surrounding buildings are under construction and poorly lit,Negative,
29,1,True,Room,very clean functional rooms,Positive,
29,1,True,Staff,lovely and very helpful staff,Positive,
29,1,True,Room,I would have liked an ironing board in the room,Negative,
29,2,True,Room,very clean functional rooms,Positive,
29,2,True,Staff,lovely and very helpful staff,Positive,
29,2,True,Room,I would have liked an ironing board in the room,Negative,
29,3,True,Room,very clean functional rooms,Positive,
29,3,True,Staff,lovely and very helpful staff,Positive,
29,3,True,Room,I would have liked an ironing board in the room,Negative,
30,1,False,Staff,Staff were lovely.,Positive,
30,1,False,Service,Service was great.,Positive,
30,1,False,Room,The room was spotless.,Positive,
30,1,False,Location,Great location for restaurants.,Positive,
30,1,False,Location,Great location for a short drive to the airport.,Positive,
30,2,False,Staff,Staff were lovely.,Positive,
30,2,False,Service,Service was great.,Positive,
30,2,False,Room,The room was spotless.,Positive,
30,2,False,Location,Great location for restaurants.,Positive,
30,2,False,Location,Great location for a short drive to the airport.,Positive,
30,3,False,Staff,Staff were lovely.,Positive,
30,3,False,Service,Service was great.,Positive,
30,3,False,Room,The room was spotless.,Positive,
30,3,False,Location,Great location for restaurants.,Positive,
30,3,False,Location,Great location for a short drive to the airport.,Positive,
31,1,True,Staff,friendly staff,Positive,
31,1,True,Food,excellent & reasonably priced,Positive,
31,1,True,Location,Very close to Mackenzy beach & Larnaca airport,Positive,
31,2,True,Staff,friendly staff,Positive,
31,2,True,Food,excellent & reasonably priced,Positive,
31,2,True,Location,Very close to Mackenzy beach & Larnaca airport,Positive,
31,3,True,Staff,friendly staff,Positive,
31,3,True,Food,excellent & reasonably priced,Positive,
31,3,True,Location,Very close to Mackenzy beach & Larnaca airport,Positive,
32,1,True,Staff,Staff were so kind.,Positive,
32,1,True,Room,The bed was great.,Positive,
32,1,True,Room,Rooms clean.,Positive,
32,2,True,Staff,Staff were so kind.,Positive,
32,2,True,Room,The bed was great.,Positive,
32,2,True,Room,Rooms clean.,Positive,
32,3,True,Staff,Staff were so kind.,Positive,
32,3,True,Room,The bed was great.,Positive,
32,3,True,Room,Rooms clean.,Positive,
33,1,True,Staff,Very helpful staff,Positive,
33,1,True,Room,super clean room with modern furniture,Positive,
33,1,True,Food,good breakfast,Positive,
33,1,True,Off,Little bit noisy during evening time from the street side,Negative,
33,2,True,Staff,Very helpful staff,Positive,
33,2,True,Room,super clean room with modern furniture,Positive,
33,2,True,Food,good breakfast,Positive,
33,2,True,Off,Little bit noisy during evening time from the street side,Negative,
33,3,True,Staff,Very helpful staff,Positive,
33,3,True,Room,super clean room with modern furniture,Positive,
33,3,True,Food,good breakfast,Positive,
33,3,True,Off,Little bit noisy during evening time from the street side,Negative,
34,1,False,Location,location,Positive,
34,1,False,Value,value for money,Positive,
34,1,False,Welcoming,welcoming,Positive,
34,1,False,Off,more hooks on walls for towels etc.,Negative,
34,2,False,Location,location,Positive,
34,2,False,Value,value for money,Positive,
34,2,False,Welcoming,welcoming,Positive,
34,2,False,Off,more hooks on walls for towels etc.,Negative,
34,3,False,Location,location,Positive,
34,3,False,Value,value for money,Positive,
34,3,False,Welcoming,welcoming,Positive,
34,3,False,Off,more hooks on walls for towels etc.,Negative,
35,1,True,Off,"There was a problem with heating water at that time and we can understand, but eventually we couldn't manage to have a proper shower with hot water.",Negative,
35,2,True,Off,"There was a problem with heating water at that time and we can understand, but eventually we couldn't manage to have a proper shower with hot water.",Negative,
35,3,True,Off,"There was a problem with heating water at that time and we can understand, but eventually we couldn't manage to have a proper shower with hot water.",Negative,
36,1,False,Location,surprised at the location in a small side street,Positive,
36,1,False,Location,10-minute walk to the sea front,Positive,
36,1,False,Staff,receptionist on check in was very good,Positive,
36,1,False,Room,The room was smaller than I expected,Neutral,
36,1,False,Food,"The chef was very polite, and his food was excellent",Positive,
36,1,False,Staff,passion and it showed in his presentation,Positive,
36,2,False,Location,surprised at the location in a small side street,Positive,
36,2,False,Location,10-minute walk to the sea front,Positive,
36,2,False,Staff,receptionist on check in was very good,Positive,
36,2,False,Room,The room was smaller than I expected,Neutral,
36,2,False,Food,"The chef was very polite, and his food was excellent",Positive,
36,2,False,Staff,passion and it showed in his presentation,Positive,
36,3,False,Location,surprised at the location in a small side street,Positive,
36,3,False,Location,10-minute walk to the sea front,Positive,
36,3,False,Staff,receptionist on check in was very good,Positive,
36,3,False,Room,The room was smaller than I expected,Neutral,
36,3,False,Food,"The chef was very polite, and his food was excellent",Positive,
36,3,False,Staff,passion and it showed in his presentation,Positive,
37,1,True,Staff,lovely caring staff,Positive,
37,1,True,Food,food was good too,Positive,
37,2,True,Staff,lovely caring staff,Positive,
37,2,True,Food,food was good too,Positive,
37,3,True,Staff,lovely caring staff,Positive,
37,3,True,Food,food was good too,Positive,
38,1,True,Room,great rooms - nice and cool,Positive,
38,2,True,Room,great rooms - nice and cool,Positive,
38,3,True,Room,great rooms - nice and cool,Positive,
39,1,True,Room,It was really clean and spacious,Positive,
39,2,True,Room,It was really clean and spacious,Positive,
39,3,True,Room,It was really clean and spacious,Positive,
40,1,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,1,True,Room,"My only real observation was that there was no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room!",Negative,
40,2,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,2,True,Room,"My only real observation was that there was no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room!",Negative,
40,3,True,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,
40,3,True,Room,"My only real observation was that there was no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room!",Negative,
41,1,False,Staff,Super friendly and helpful staff,Positive,
41,1,False,Location,"A good location 5 mins away from the airport by car, 5 mins walk to the beach",Positive,
41,1,False,Food,very nice breakfast,Positive,
41,1,False,Food,The kitchen shuts at 22:30 or so,Negative,
41,1,False,Food,No food to be had afterwards,Negative,
41,1,False,Off,I would just flag that ahead of time in the welcome email,Negative,
41,2,False,Staff,Super friendly and helpful staff,Positive,
41,2,False,Location,"A good location 5 mins away from the airport by car, 5 mins walk to the beach",Positive,
41,2,False,Food,very nice breakfast,Positive,
41,2,False,Food,The kitchen shuts at 22:30 or so,Negative,
41,2,False,Food,No food to be had afterwards,Negative,
41,2,False,Off,I would just flag that ahead of time in the welcome email,Negative,
41,3,False,Staff,Super friendly and helpful staff,Positive,
41,3,False,Location,"A good location 5 mins away from the airport by car, 5 mins walk to the beach",Positive,
41,3,False,Food,very nice breakfast,Positive,
41,3,False,Food,The kitchen shuts at 22:30 or so,Negative,
41,3,False,Food,No food to be had afterwards,Negative,
41,3,False,Off,I would just flag that ahead of time in the welcome email,Negative,
42,1,True,Staff,hospitality,Positive,
42,1,True,Room,clean,Positive,
42,2,True,Staff,hospitality,Positive,
42,2,True,Room,clean,Positive,
42,3,True,Staff,hospitality,Positive,
42,3,True,Room,clean,Positive,
43,1,True,Room,clean spacious practical,Positive,
43,2,True,Room,clean spacious practical,Positive,
43,3,True,Room,clean spacious practical,Positive,
44,1,True,Facility,"The facilities were really good, particularly for the tariff charged",Positive,
44,1,True,Staff,Was met with a warm welcome at reception,Positive,
44,1,True,Staff,and then again by the dining staff,Positive,
44,2,True,Facility,"The facilities were really good, particularly for the tariff charged",Positive,
44,2,True,Staff,Was met with a warm welcome at reception,Positive,
44,2,True,Staff,and then again by the dining staff,Positive,
44,3,True,Facility,"The facilities were really good, particularly for the tariff charged",Positive,
44,3,True,Staff,Was met with a warm welcome at reception,Positive,
44,3,True,Staff,and then again by the dining staff,Positive,
45,1,False,Room,"Recently updated, everything was clean",Positive,
45,1,False,Food,"good food, very reasonably priced",Positive,
45,1,False,Location,The beach is about 5 minutes walk away,Positive,
45,2,False,Room,"Recently updated, everything was clean",Positive,
45,2,False,Food,"good food, very reasonably priced",Positive,
45,2,False,Location,The beach is about 5 minutes walk away,Positive,
45,3,False,Room,"Recently updated, everything was clean",Positive,
45,3,False,Food,"good food, very reasonably priced",Positive,
45,3,False,Location,The beach is about 5 minutes walk away,Positive,
46,1,True,Price,Great value for money,Positive,
46,2,True,Price,Great value for money,Positive,
46,3,True,Price,Great value for money,Positive,
47,1,True,Staff,very helpful staff who organised a taxi to collect us in the morning,Positive,
47,1,True,Price,Good value for money,Positive,
47,2,True,Staff,very helpful staff who organised a taxi to collect us in the morning,Positive,
47,2,True,Price,Good value for money,Positive,
47,3,True,Staff,very helpful staff who organised a taxi to collect us in the morning,Positive,
47,3,True,Price,Good value for money,Positive,
48,1,True,Room,Clean and comfortable rooms,Positive,
48,1,True,Staff,lovely owner,Positive,
48,2,True,Room,Clean and comfortable rooms,Positive,
48,2,True,Staff,lovely owner,Positive,
48,3,True,Room,Clean and comfortable rooms,Positive,
48,3,True,Staff,lovely owner,Positive,
49,1,False,Location,Great location close to the airport and a short walk to the sea,Positive,
49,1,False,Value,Great value for money,Positive,
49,1,False,Room,The 2 rooms were big enough for a family of 5,Positive,
49,2,False,Location,Great location close to the airport and a short walk to the sea,Positive,
49,2,False,Value,Great value for money,Positive,
49,2,False,Room,The 2 rooms were big enough for a family of 5,Positive,
49,3,False,Location,Great location close to the airport and a short walk to the sea,Positive,
49,3,False,Value,Great value for money,Positive,
49,3,False,Room,The 2 rooms were big enough for a family of 5,Positive,
50,1,True,Location,Great little hotel close to airport,Positive,
50,1,True,Off,Not very Soundproof,Negative,
50,2,True,Location,Great little hotel close to airport,Positive,
50,2,True,Off,Not very Soundproof,Negative,
50,3,True,Location,Great little hotel close to airport,Positive,
50,3,True,Off,Not very Soundproof,Negative,
51,1,True,Location,Near airport,Positive,
51,1,True,Room,nice clean room,Positive,
51,1,True,Staff,staff very helpful and friendly,Positive,
51,1,True,Food,good food,Positive,
51,2,True,Location,Near airport,Positive,
51,2,True,Room,nice clean room,Positive,
51,2,True,Staff,staff very helpful and friendly,Positive,
51,2,True,Food,good food,Positive,
51,3,True,Location,Near airport,Positive,
51,3,True,Room,nice clean room,Positive,
51,3,True,Staff,staff very helpful and friendly,Positive,
51,3,True,Food,good food,Positive,
52,1,True,Off,Everything was good❤❤❤❤,Positive,
52,1,True,Off,Nothing,Negative,
52,2,True,Off,Everything was good❤❤❤❤,Positive,
52,2,True,Off,Nothing,Negative,
52,3,True,Off,Everything was good❤❤❤❤,Positive,
52,3,True,Off,Nothing,Negative,
53,1,False,Location,close to the airport and Mackenzie Beach,Positive,
53,1,False,Food,delicious breakfasts,Positive,
53,1,False,Room,"nice, renovated hotel",Positive,
53,1,False,Bed,comfortable bed,Positive,
53,2,False,Location,close to the airport and Mackenzie Beach,Positive,
53,2,False,Food,delicious breakfasts,Positive,
53,2,False,Room,"nice, renovated hotel",Positive,
53,2,False,Bed,comfortable bed,Positive,
53,3,False,Location,close to the airport and Mackenzie Beach,Positive,
53,3,False,Food,delicious breakfasts,Positive,
53,3,False,Room,"nice, renovated hotel",Positive,
53,3,False,Bed,comfortable bed,Positive,
54,1,True,Room,Very nice and clean room.,Positive,
54,2,True,Room,Very nice and clean room.,Positive,
54,3,True,Room,Very nice and clean room.,Positive,
55,1,True,Location,Good for airport transfers,Positive,
55,1,True,Off,A lot of mosquitos,Negative,
55,2,True,Location,Good for airport transfers,Positive,
55,2,True,Off,A lot of mosquitos,Negative,
55,3,True,Location,Good for airport transfers,Positive,
55,3,True,Off,A lot of mosquitos,Negative,
56,1,True,Location,situated within 5 minutes from the airport,Positive,
56,1,True,Staff,amazing hospitality from the staff,Positive,
56,1,True,Food,breakfast started at 7 rather than 8,Negative,
56,2,True,Location,situated within 5 minutes from the airport,Positive,
56,2,True,Staff,amazing hospitality from the staff,Positive,
56,2,True,Food,breakfast started at 7 rather than 8,Negative,
56,3,True,Location,situated within 5 minutes from the airport,Positive,
56,3,True,Staff,amazing hospitality from the staff,Positive,
56,3,True,Food,breakfast started at 7 rather than 8,Negative,
57,1,True,Room,"Very clean, very comfortable room",Positive,
57,1,True,Staff,Staff was extremely helpful,Positive,
57,1,True,Staff,They ordered a taxi for us to get to the airport very early in the morning,Positive,
57,1,True,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from",Positive,
57,2,True,Room,"Very clean, very comfortable room",Positive,
57,2,True,Staff,Staff was extremely helpful,Positive,
57,2,True,Staff,They ordered a taxi for us to get to the airport very early in the morning,Positive,
57,2,True,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from",Positive,
57,3,True,Room,"Very clean, very comfortable room",Positive,
57,3,True,Staff,Staff was extremely helpful,Positive,
57,3,True,Staff,They ordered a taxi for us to get to the airport very early in the morning,Positive,
57,3,True,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from",Positive,
58,1,True,Staff,the staff were nice and helpful,Positive,
58,1,True,Location,Close to the airport,Positive,
58,1,True,Room,The room wasn't soundproof,Negative,
58,2,True,Staff,the staff were nice and helpful,Positive,
58,2,True,Location,Close to the airport,Positive,
58,2,True,Room,The room wasn't soundproof,Negative,
58,3,True,Staff,the staff were nice and helpful,Positive,
58,3,True,Location,Close to the airport,Positive,
58,3,True,Room,The room wasn't soundproof,Negative,
59,1,True,Location,Close to airport so very convenient for overnight stay,Positive,
59,1,True,Check-in,very easy to check-in if you arrive late at night,Positive,
59,2,True,Location,Close to airport so very convenient for overnight stay,Positive,
59,2,True,Check-in,very easy to check-in if you arrive late at night,Positive,
59,3,True,Location,Close to airport so very convenient for overnight stay,Positive,
59,3,True,Check-in,very easy to check-in if you arrive late at night,Positive,
60,1,True,Check-in,clear instructions,Positive,
60,1,True,Check-in,left access to our room,Positive,
60,2,True,Check-in,clear instructions,Positive,
60,2,True,Check-in,left access to our room,Positive,
60,3,True,Check-in,clear instructions,Positive,
60,3,True,Check-in,left access to our room,Positive,
61,1,False,Food,Excellent range of food offered,Positive,
61,1,False,Service,good service,Positive,
61,2,False,Food,Excellent range of food offered,Positive,
