Review ID,Run,Valid,Topic,Text Span,Errors
31,1,False,(parse failed),,json_parse_error: Extra data: line 20 column 1 (char 541)
31,2,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 500)
31,3,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 500)
32,1,True,Room,The bed was great.,
32,1,True,Room,Rooms clean.,
32,1,True,Staff,Staff were so kind.,
32,2,True,Room,The bed was great.,
32,2,True,Room,Rooms clean.,
32,2,True,Staff,Staff were so kind.,
32,3,True,Room,The bed was great.,
32,3,True,Room,Rooms clean.,
32,3,True,Staff,Staff were so kind.,
33,1,True,Room,super clean room with modern furniture,
33,1,True,Staff,Very helpful staff,
33,2,True,Room,super clean room with modern furniture,
33,2,True,Staff,Very helpful staff,
33,3,True,Room,super clean room with modern furniture,
33,3,True,Staff,Very helpful staff,
34,1,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 468)
34,2,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 15 column 3 (char 465)"
34,3,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 15 column 3 (char 465)"
35,1,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 876)
35,2,False,(parse failed),,json_parse_error: Extra data: line 20 column 1 (char 1051)
35,3,False,(parse failed),,json_parse_error: Extra data: line 20 column 1 (char 1051)
36,1,True,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,
36,1,True,Room,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",
36,1,True,Staff,The receptionist on check in was very good and explained the information very clearly to us.,
36,1,True,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,1,True,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",
36,1,True,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,1,True,Check-in,The receptionist on check in was very good and explained the information very clearly to us.,
36,2,True,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,
36,2,True,Room,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",
36,2,True,Staff,The receptionist on check in was very good and explained the information very clearly to us.,
36,2,True,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,2,True,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",
36,2,True,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,2,True,Check-in,The receptionist on check in was very good and explained the information very clearly to us.,
36,3,True,Room,The room was smaller than I expected but as we were only there a few days it was acceptable.,
36,3,True,Room,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",
36,3,True,Staff,The receptionist on check in was very good and explained the information very clearly to us.,
36,3,True,Staff,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,3,True,Location,"When we arrived, we were surprised at the location in a small side street, but it was only a 10-minute walk to the sea front.",
36,3,True,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",
36,3,True,Check-in,The receptionist on check in was very good and explained the information very clearly to us.,
37,1,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 401)
37,2,False,Staff,lovely caring staff.,
37,2,False,Food,food was good too!,
37,3,False,Staff,lovely caring staff.,
37,3,False,Food,food was good too!,
38,1,True,Room,great rooms - nice and cool,
38,2,True,Room,great rooms - nice and cool,
38,3,True,Room,great rooms - nice and cool,
39,1,True,(no spans found),,
39,2,True,(no spans found),,
39,3,True,(no spans found),,
40,1,True,Location,"Nice location, not far from Airport and Mackenzie beach.",
40,2,True,Location,"Nice location, not far from Airport and Mackenzie beach.",
40,3,True,Location,"Nice location, not far from Airport and Mackenzie beach.",
41,1,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 553)
41,2,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 553)
41,3,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 553)
42,1,True,(no spans found),,
42,2,True,(no spans found),,
42,3,True,(no spans found),,
43,1,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 416)
43,2,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 416)
43,3,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 416)
44,1,False,Staff,Warm welcome at reception,
44,1,False,Staff,Dining staff,
44,1,False,Facility,"The facilities were really good, particularly for the tariff charged",
44,2,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 572)
44,3,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 572)
45,1,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 602)
45,2,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 602)
45,3,False,(parse failed),,json_parse_error: Extra data: line 19 column 1 (char 602)
46,1,True,(no spans found),,
46,2,True,(no spans found),,
46,3,True,(no spans found),,
47,1,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,1,False,Value,Good value for money.,
47,2,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,2,False,Value,Good value for money.,
47,3,False,Staff,very helpful staff who organised a taxi to collect us in the morning.,
47,3,False,Value,Good value for money.,
48,1,True,Room,Clean and comfortable rooms,
48,1,True,Staff,lovely owner,
48,2,True,Room,Clean and comfortable rooms,
48,2,True,Staff,lovely owner,
48,3,True,Room,Clean and comfortable rooms,
48,3,True,Staff,lovely owner,
49,1,False,Room,The 2 rooms were big enough for a family of 5.,
49,1,False,Location,Great location close to the airport and a short walk to the sea.,
49,1,False,Value,Great value for money.,
49,2,True,Room,The 2 rooms were big enough for a family of 5.,
49,2,True,Location,Great location close to the airport and a short walk to the sea.,
49,2,True,Price,Great value for money.,
49,3,True,Room,The 2 rooms were big enough for a family of 5.,
49,3,True,Location,Great location close to the airport and a short walk to the sea.,
49,3,True,Price,Great value for money.,
50,1,False,Location,Great little hotel close to airport,
50,1,False,Sound,Not very Soundproof,
50,2,False,Location,Great little hotel close to airport,
50,2,False,Sound,Not very Soundproof,
50,3,False,Location,Great little hotel close to airport,
50,3,False,Sound,Not very Soundproof,
51,1,True,Room,"nice clean room, very well kept.",
51,1,True,Staff,staff very helpful and friendly.,
51,1,True,Food,good food,
51,1,True,Location,Near airport,
51,2,True,Room,"nice clean room, very well kept.",
51,2,True,Staff,staff very helpful and friendly.,
51,2,True,Food,good food,
51,2,True,Location,Near airport,
51,3,True,Room,"nice clean room, very well kept.",
51,3,True,Staff,staff very helpful and friendly.,
51,3,True,Food,good food,
51,3,True,Location,Near airport,
52,1,True,(no spans found),,
52,2,True,(no spans found),,
52,3,True,(no spans found),,
53,1,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 513)
53,2,False,Location,close to the airport and Mackenzie Beach,
53,2,False,Food,delicious breakfasts in the hotel restaurant,
53,2,False,Hotel-Description,"nice, renovated hotel",
53,3,False,Location,close to the airport and Mackenzie Beach,
53,3,False,Food,delicious breakfasts in the hotel restaurant,
53,3,False,Hotel-Description,"nice, renovated hotel",
54,1,True,Room,Very nice and clean room.,
54,2,True,Room,Very nice and clean room.,
54,3,True,Room,Very nice and clean room.,
55,1,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 399)
55,2,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 399)
55,3,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 399)
56,1,False,Staff,amazing hospitality from the staff,
56,1,False,Location,situated within 5 minutes from the airport,
56,1,False,Bed,extremely comfortable,
56,2,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 506)
56,3,False,(parse failed),,json_parse_error: Extra data: line 18 column 1 (char 506)
57,1,False,Room,"Very clean, very comfortable room.",
57,1,False,Staff,Staff was extremely helpful.,
57,1,False,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,1,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,2,False,Room,"Very clean, very comfortable room.",
57,2,False,Staff,Staff was extremely helpful.,
57,2,False,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,2,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
57,3,False,Room,"Very clean, very comfortable room.",
57,3,False,Staff,Staff was extremely helpful.,
57,3,False,Staff,They ordered a taxi for us to get to the airport very early in the morning.,
57,3,False,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",
58,1,False,Staff,the staff were nice and helpful.,
58,1,False,Location,"Close to the airport,",
58,2,True,Room,The room wasn't soundproof so you can hear the planes.,
58,2,True,Staff,the staff were nice and helpful.,
58,2,True,Location,Close to the airport,
58,3,True,Room,The room wasn't soundproof so you can hear the planes.,
58,3,True,Staff,the staff were nice and helpful.,
58,3,True,Location,Close to the airport,
59,1,False,Location,Close to airport so very convenient for overnight stay.,
59,1,False,Check-in,very easy to check-in if you arrive late at night,
59,2,False,Location,Close to airport so very convenient for overnight stay.,
59,2,False,Check-in,very easy to check-in if you arrive late at night,
59,3,False,Location,Close to airport so very convenient for overnight stay.,
59,3,False,Check-in,very easy to check-in if you arrive late at night,
60,1,False,(parse failed),,json_parse_error: Extra data: line 3 column 1 (char 328)
60,2,False,Room,our room,
60,2,False,Check-in,Arrived in the early hours clear instructions left access to our room made easy 😊,
60,3,False,Room,our room,
60,3,False,Check-in,Arrived in the early hours clear instructions left access to our room made easy 😊,
61,1,True,Food,Excellent range of food offered and good service.,
61,2,True,Food,Excellent range of food offered and good service.,
61,3,True,Food,Excellent range of food offered and good service.,
62,1,True,Room,"Comfortable beds, the best linen and duvets I had",
62,1,True,Room,In room mini bar+ tea/ coffee,
62,1,True,Staff,Caring and helpful host,
62,1,True,Location,"Comfortable location near the airport, and near the beach",
62,1,True,Food,Restaurant on site,
62,1,True,Facility,Clean modern bathroom,
62,1,True,Facility,Good AC,
62,2,True,Room,"Comfortable beds, the best linen and duvets I had",
62,2,True,Room,In room mini bar+ tea/ coffee,
62,2,True,Room,Clean modern bathroom.,
62,2,True,Staff,Caring and helpful host.,
62,2,True,Location,"Comfortable location near the airport, and near the beach.",
62,2,True,Facility,Good AC.,
62,3,True,Room,"Comfortable beds, the best linen and duvets I had",
62,3,True,Room,In room mini bar+ tea/ coffee,
62,3,True,Room,Clean modern bathroom.,
62,3,True,Staff,Caring and helpful host.,
62,3,True,Location,"Comfortable location near the airport, and near the beach.",
62,3,True,Facility,Good AC.,
63,1,False,Facility,It’s been renovated to a exceptionally high standard,
63,1,False,Value,Exceptional value,
63,2,False,Facility,It’s been renovated to a exceptionally high standard,
63,2,False,Value,Exceptional value,
63,3,False,Facility,It’s been renovated to a exceptionally high standard,
63,3,False,Value,Exceptional value,
64,1,False,Room,The room was new and clean,
64,1,False,Staff,The staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes,
64,1,False,Location,The hotel is located in a close proximity to the airport,
64,1,False,Food,We decided to eat in the place at the ground floor,
64,2,False,Room,The room was new and clean,
64,2,False,Staff,The staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes,
64,2,False,Location,The hotel is located in a close proximity to the airport,
64,2,False,Food,We decided to eat in the place at the ground floor,
64,3,False,Room,The room was new and clean,
64,3,False,Staff,The staff reached out in advance and provided us with the detailed instructions of how to get to the room when reception closes,
64,3,False,Location,The hotel is located in a close proximity to the airport,
64,3,False,Food,We decided to eat in the place at the ground floor,
65,1,False,Staff,the staff were really good.,
65,1,False,Food,the food was really good.,
65,1,False,Location,Location was great and easy to get to and from.,
65,2,False,Staff,the staff were really good.,
65,2,False,Food,the food was really good.,
65,2,False,Location,Location was great and easy to get to and from.,
65,3,False,Staff,the staff were really good.,
65,3,False,Food,the food was really good.,
65,3,False,Location,Location was great and easy to get to and from.,
66,1,False,Staff,The gentleman in reception was very friendly and had a lovely smile.,
66,1,False,Location,The location was perfect for the airport as we were flying out to uk.,
66,1,False,Food,The fish and steak restaurant around the corner was also great value and friendly.,
66,1,False,Facility,The entrance to the hotel is welcoming and the bar and coffee shop chic.,
66,2,False,Staff,The gentleman in reception was very friendly and had a lovely smile.,
66,2,False,Location,The location was perfect for the airport as we were flying out to uk.,
66,2,False,Food,The fish and steak restaurant around the corner was also great value and friendly.,
66,2,False,Facility,The entrance to the hotel is welcoming and the bar and coffee shop chic.,
66,3,False,Staff,The gentleman in reception was very friendly and had a lovely smile.,
66,3,False,Location,The location was perfect for the airport as we were flying out to uk.,
66,3,False,Food,The fish and steak restaurant around the corner was also great value and friendly.,
66,3,False,Facility,The entrance to the hotel is welcoming and the bar and coffee shop chic.,
67,1,True,Staff,friendly staff,
67,2,True,Staff,friendly staff,
67,3,True,Staff,friendly staff,
68,1,True,(no spans found),,
68,2,True,(no spans found),,
68,3,True,(no spans found),,
69,1,True,Price,I couldn't ask for more during my stay especially with such a price.,
69,2,True,Price,I couldn't ask for more during my stay especially with such a price.,
69,3,True,Price,I couldn't ask for more during my stay especially with such a price.,
70,1,True,Staff,friendly helpful staff,
70,2,True,Staff,friendly helpful staff,
70,3,True,Staff,friendly helpful staff,
71,1,False,Staff,The staff of the hotel is extremely friendly and nice.,
71,1,False,Staff,Got very clear instructions how to get access to our room.,
71,1,False,Location,The bus stop with direct access to the airport is a few steps from the accommodation.,
71,1,False,Location,The airport can be reached in a few minutes.,
71,1,False,Location,Mackenzie beach is also easily accessible on foot.,
71,2,False,Staff,The staff of the hotel is extremely friendly and nice.,
71,2,False,Location,The bus stop with direct access to the airport is a few steps from the accommodation.,
71,2,False,Location,The airport can be reached in a few minutes.,
71,2,False,Location,Mackenzie beach is also easily accessible on foot.,
71,3,False,Staff,The staff of the hotel is extremely friendly and nice.,
71,3,False,Location,The bus stop with direct access to the airport is a few steps from the accommodation.,
71,3,False,Location,The airport can be reached in a few minutes.,
71,3,False,Location,Mackenzie beach is also easily accessible on foot.,
72,1,False,(parse failed),,json_parse_error: Extra data: line 15 column 1 (char 403)
72,2,False,(parse failed),,json_parse_error: Extra data: line 15 column 1 (char 403)
72,3,False,(parse failed),,json_parse_error: Extra data: line 15 column 1 (char 403)
73,1,True,Room,wonderful room,
73,1,True,Staff,Lovely staff doing best to assist always,
73,2,True,Room,wonderful room.,
73,2,True,Staff,Lovely staff doing best to assist always.,
73,3,True,Room,wonderful room.,
73,3,True,Staff,Lovely staff doing best to assist always.,
74,1,True,Room,"very clean and cozy ones, with comfortable beds",
74,1,True,Staff,The staff of the hotel is extremely friendly and nice,
74,1,True,Location,"The hotel is based on a quiet place near to the airport, beach and the Salt Lake in the city",
74,1,True,Food,delicious food,
74,2,True,Room,"very clean and cozy ones, with comfortable beds",
74,2,True,Staff,The staff of the hotel is extremely friendly and nice,
74,2,True,Location,"The hotel is based on a quiet place near to the airport, beach and the Salt Lake in the city",
74,2,True,Food,delicious food,
74,3,True,Room,"very clean and cozy ones, with comfortable beds",
74,3,True,Staff,The staff of the hotel is extremely friendly and nice,
74,3,True,Location,"The hotel is based on a quiet place near to the airport, beach and the Salt Lake in the city",
74,3,True,Food,delicious food,
75,1,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 408)
75,2,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 408)
75,3,False,(parse failed),,json_parse_error: Extra data: line 17 column 1 (char 408)
76,1,True,Location,perfect location nearby the beach 🏖,
76,2,True,Location,perfect location nearby the beach 🏖,
76,3,True,Location,perfect location nearby the beach 🏖,
