Review ID,Run,Valid,Topic,Text Span,Sentiment,Errors
2,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 828 (char 827)"
2,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 828 (char 827)"
2,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 828 (char 827)"
2,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 828 (char 827)"
2,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 828 (char 827)"
2,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 828 (char 827)"
3,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 297 (char 296)"
3,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 297 (char 296)"
3,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 297 (char 296)"
3,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 297 (char 296)"
3,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 297 (char 296)"
3,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 297 (char 296)"
4,1,True,Room,Great stuff,Positive,
4,1,True,Staff,Great stuff,Positive,
4,1,True,Food,Clean,Positive,
4,1,True,Price,Great Quality/price,Positive,
4,1,True,Facility,Clean,Positive,
4,1,True,Room,Great stuff,Positive,
4,1,True,Staff,Great stuff,Positive,
4,1,True,Food,Clean,Positive,
4,1,True,Price,Great Quality/price,Positive,
4,1,True,Facility,Clean,Positive,
4,2,True,Room,Great stuff,Positive,
4,2,True,Staff,Great stuff,Positive,
4,2,True,Food,Clean,Positive,
4,2,True,Price,Great Quality/price,Positive,
4,2,True,Facility,Clean,Positive,
4,2,True,Room,Great stuff,Positive,
4,2,True,Staff,Great stuff,Positive,
4,2,True,Food,Clean,Positive,
4,2,True,Price,Great Quality/price,Positive,
4,2,True,Facility,Clean,Positive,
4,3,True,Room,Great stuff,Positive,
4,3,True,Staff,Great stuff,Positive,
4,3,True,Food,Clean,Positive,
4,3,True,Price,Great Quality/price,Positive,
4,3,True,Facility,Clean,Positive,
4,3,True,Room,Great stuff,Positive,
4,3,True,Staff,Great stuff,Positive,
4,3,True,Food,Clean,Positive,
4,3,True,Price,Great Quality/price,Positive,
4,3,True,Facility,Clean,Positive,
5,1,False,Room,Clean and modern with very comfortable beds.,Positive,
5,1,False,Room,in a very convenient location.,Positive,
5,1,False,Room,An easy stroll to numerous nice restaurants.,Positive,
5,1,False,Room,and a great beach.,Positive,
5,1,False,Location,Clean and modern with very comfortable beds.,Positive,
5,1,False,Location,in a very convenient location.,Positive,
5,1,False,Location,An easy stroll to numerous nice restaurants.,Positive,
5,1,False,Location,and a great beach.,Positive,
5,1,False,Room,Clean and modern with very comfortable beds.,Positive,
5,1,False,Room,in a very convenient location.,Positive,
5,1,False,Room,An easy stroll to numerous nice restaurants.,Positive,
5,1,False,Room,and a great beach.,Positive,
5,1,False,Location,Clean and modern with very comfortable beds.,Positive,
5,1,False,Location,in a very convenient location.,Positive,
5,1,False,Location,An easy stroll to numerous nice restaurants.,Positive,
5,1,False,Location,and a great beach.,Positive,
5,2,False,Room,Clean and modern with very comfortable beds.,Positive,
5,2,False,Room,in a very convenient location.,Positive,
5,2,False,Room,An easy stroll to numerous nice restaurants.,Positive,
5,2,False,Room,and a great beach.,Positive,
5,2,False,Location,Clean and modern with very comfortable beds.,Positive,
5,2,False,Location,in a very convenient location.,Positive,
5,2,False,Location,An easy stroll to numerous nice restaurants.,Positive,
5,2,False,Location,and a great beach.,Positive,
5,2,False,Room,Clean and modern with very comfortable beds.,Positive,
5,2,False,Room,in a very convenient location.,Positive,
5,2,False,Room,An easy stroll to numerous nice restaurants.,Positive,
5,2,False,Room,and a great beach.,Positive,
5,2,False,Location,Clean and modern with very comfortable beds.,Positive,
5,2,False,Location,in a very convenient location.,Positive,
5,2,False,Location,An easy stroll to numerous nice restaurants.,Positive,
5,2,False,Location,and a great beach.,Positive,
5,3,False,Room,Clean and modern with very comfortable beds.,Positive,
5,3,False,Room,in a very convenient location.,Positive,
5,3,False,Room,An easy stroll to numerous nice restaurants.,Positive,
5,3,False,Room,and a great beach.,Positive,
5,3,False,Location,Clean and modern with very comfortable beds.,Positive,
5,3,False,Location,in a very convenient location.,Positive,
5,3,False,Location,An easy stroll to numerous nice restaurants.,Positive,
5,3,False,Location,and a great beach.,Positive,
5,3,False,Room,Clean and modern with very comfortable beds.,Positive,
5,3,False,Room,in a very convenient location.,Positive,
5,3,False,Room,An easy stroll to numerous nice restaurants.,Positive,
5,3,False,Room,and a great beach.,Positive,
5,3,False,Location,Clean and modern with very comfortable beds.,Positive,
5,3,False,Location,in a very convenient location.,Positive,
5,3,False,Location,An easy stroll to numerous nice restaurants.,Positive,
5,3,False,Location,and a great beach.,Positive,
6,1,False,Room,The room was exceptionally clean.,Positive,
6,1,False,Room,with a really comfortable bed,,
6,1,False,Room,The room was exceptionally clean.,Positive,
6,1,False,Room,with a really comfortable bed,,
6,2,False,Room,The room was exceptionally clean.,Positive,
6,2,False,Room,with a really comfortable bed,,
6,2,False,Room,The room was exceptionally clean.,Positive,
6,2,False,Room,with a really comfortable bed,,
6,3,False,Room,The room was exceptionally clean.,Positive,
6,3,False,Room,with a really comfortable bed,,
6,3,False,Room,The room was exceptionally clean.,Positive,
6,3,False,Room,with a really comfortable bed,,
7,1,True,Room,great,Positive,
7,1,True,Room,great,Positive,
7,2,True,Room,great,Positive,
7,2,True,Room,great,Positive,
7,3,True,Room,great,Positive,
7,3,True,Room,great,Positive,
8,1,False,(parse failed),,,json_parse_error: Unterminated string starting at: line 1 column 212 (char 211)
8,1,False,(parse failed),,,json_parse_error: Unterminated string starting at: line 1 column 212 (char 211)
8,2,False,(parse failed),,,json_parse_error: Unterminated string starting at: line 1 column 212 (char 211)
8,2,False,(parse failed),,,json_parse_error: Unterminated string starting at: line 1 column 212 (char 211)
8,3,False,(parse failed),,,json_parse_error: Unterminated string starting at: line 1 column 212 (char 211)
8,3,False,(parse failed),,,json_parse_error: Unterminated string starting at: line 1 column 212 (char 211)
9,1,False,Food,maybe possibility of purchasing fresh fruit or veg,Negative,
9,1,False,Location,couldn't eat breakfast due to dietary restrictions-but very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),Positive,
9,1,False,Food,maybe possibility of purchasing fresh fruit or veg,Negative,
9,1,False,Location,couldn't eat breakfast due to dietary restrictions-but very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),Positive,
9,2,False,Food,maybe possibility of purchasing fresh fruit or veg,Negative,
9,2,False,Location,couldn't eat breakfast due to dietary restrictions-but very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),Positive,
9,2,False,Food,maybe possibility of purchasing fresh fruit or veg,Negative,
9,2,False,Location,couldn't eat breakfast due to dietary restrictions-but very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),Positive,
9,3,False,Food,maybe possibility of purchasing fresh fruit or veg,Negative,
9,3,False,Location,couldn't eat breakfast due to dietary restrictions-but very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),Positive,
9,3,False,Food,maybe possibility of purchasing fresh fruit or veg,Negative,
9,3,False,Location,couldn't eat breakfast due to dietary restrictions-but very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),Positive,
10,1,False,Room,Great modern room,Positive,
10,1,False,Room,comfortable bed,Positive,
10,1,False,Room,and quiet location.,Positive,
10,1,False,Location,Great modern room,Positive,
10,1,False,Location,comfortable bed,Positive,
10,1,False,Location,and quiet location.,Positive,
10,1,False,Off,Not applicable,,
10,1,False,Room,Great modern room,Positive,
10,1,False,Room,comfortable bed,Positive,
10,1,False,Room,and quiet location.,Positive,
10,1,False,Location,Great modern room,Positive,
10,1,False,Location,comfortable bed,Positive,
10,1,False,Location,and quiet location.,Positive,
10,1,False,Off,Not applicable,,
10,2,False,Room,Great modern room,Positive,
10,2,False,Room,comfortable bed,Positive,
10,2,False,Room,and quiet location.,Positive,
10,2,False,Location,Great modern room,Positive,
10,2,False,Location,comfortable bed,Positive,
10,2,False,Location,and quiet location.,Positive,
10,2,False,Off,Not applicable,,
10,2,False,Room,Great modern room,Positive,
10,2,False,Room,comfortable bed,Positive,
10,2,False,Room,and quiet location.,Positive,
10,2,False,Location,Great modern room,Positive,
10,2,False,Location,comfortable bed,Positive,
10,2,False,Location,and quiet location.,Positive,
10,2,False,Off,Not applicable,,
10,3,False,Room,Great modern room,Positive,
10,3,False,Room,comfortable bed,Positive,
10,3,False,Room,and quiet location.,Positive,
10,3,False,Location,Great modern room,Positive,
10,3,False,Location,comfortable bed,Positive,
10,3,False,Location,and quiet location.,Positive,
10,3,False,Off,Not applicable,,
10,3,False,Room,Great modern room,Positive,
10,3,False,Room,comfortable bed,Positive,
10,3,False,Room,and quiet location.,Positive,
10,3,False,Location,Great modern room,Positive,
10,3,False,Location,comfortable bed,Positive,
10,3,False,Location,and quiet location.,Positive,
10,3,False,Off,Not applicable,,
11,1,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ,Positive,
11,1,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile ",Positive,
11,1,False,Facility,Oh yeah the food is great to and very reasonable prices ,Negative,
11,1,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,Negative,
11,1,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka,Positive,
11,1,False,Food,Oh yeah the food is great to and very reasonable prices ,Negative,
11,1,False,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,
11,1,False,Off,Not applicable,Negative,
11,1,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ,Positive,
11,1,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile ",Positive,
11,1,False,Facility,Oh yeah the food is great to and very reasonable prices ,Negative,
11,1,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,Negative,
11,1,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka,Positive,
11,1,False,Food,Oh yeah the food is great to and very reasonable prices ,Negative,
11,1,False,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,
11,1,False,Off,Not applicable,Negative,
11,2,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ,Positive,
11,2,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile ",Positive,
11,2,False,Facility,Oh yeah the food is great to and very reasonable prices ,Negative,
11,2,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,Negative,
11,2,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka,Positive,
11,2,False,Food,Oh yeah the food is great to and very reasonable prices ,Negative,
11,2,False,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,
11,2,False,Off,Not applicable,Negative,
11,2,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ,Positive,
11,2,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile ",Positive,
11,2,False,Facility,Oh yeah the food is great to and very reasonable prices ,Negative,
11,2,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,Negative,
11,2,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka,Positive,
11,2,False,Food,Oh yeah the food is great to and very reasonable prices ,Negative,
11,2,False,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,
11,2,False,Off,Not applicable,Negative,
11,3,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ,Positive,
11,3,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile ",Positive,
11,3,False,Facility,Oh yeah the food is great to and very reasonable prices ,Negative,
11,3,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,Negative,
11,3,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka,Positive,
11,3,False,Food,Oh yeah the food is great to and very reasonable prices ,Negative,
11,3,False,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,
11,3,False,Off,Not applicable,Negative,
11,3,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ,Positive,
11,3,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile ",Positive,
11,3,False,Facility,Oh yeah the food is great to and very reasonable prices ,Negative,
11,3,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,Negative,
11,3,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka,Positive,
11,3,False,Food,Oh yeah the food is great to and very reasonable prices ,Negative,
11,3,False,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,
11,3,False,Off,Not applicable,Negative,
12,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 335 (char 334)"
12,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 335 (char 334)"
12,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 335 (char 334)"
12,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 335 (char 334)"
12,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 335 (char 334)"
12,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 335 (char 334)"
13,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 653 (char 652)"
13,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 653 (char 652)"
13,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 653 (char 652)"
13,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 653 (char 652)"
13,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 653 (char 652)"
13,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 653 (char 652)"
14,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 813 (char 812)"
14,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 813 (char 812)"
14,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 813 (char 812)"
14,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 813 (char 812)"
14,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 813 (char 812)"
14,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 813 (char 812)"
15,1,False,Room,The room was spotless.,Positive,
15,1,False,Staff,The staff make it - particularly reception and the dining room.,Positive,
15,1,False,Location,"Second visit - Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,
15,1,False,Location,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,1,False,Off,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,1,False,Room,The room was spotless.,Positive,
15,1,False,Staff,The staff make it - particularly reception and the dining room.,Positive,
15,1,False,Location,"Second visit - Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,
15,1,False,Location,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,1,False,Off,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,2,False,Room,The room was spotless.,Positive,
15,2,False,Staff,The staff make it - particularly reception and the dining room.,Positive,
15,2,False,Location,"Second visit - Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,
15,2,False,Location,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,2,False,Off,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,2,False,Room,The room was spotless.,Positive,
15,2,False,Staff,The staff make it - particularly reception and the dining room.,Positive,
15,2,False,Location,"Second visit - Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,
15,2,False,Location,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,2,False,Off,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,3,False,Room,The room was spotless.,Positive,
15,3,False,Staff,The staff make it - particularly reception and the dining room.,Positive,
15,3,False,Location,"Second visit - Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,
15,3,False,Location,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,3,False,Off,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,3,False,Room,The room was spotless.,Positive,
15,3,False,Staff,The staff make it - particularly reception and the dining room.,Positive,
15,3,False,Location,"Second visit - Chose really because it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,
15,3,False,Location,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
15,3,False,Off,"Nothing really, though for a stay for more than a few days - it is a bit on the edge of Larnaca - with frequent busses to the centre.",Negative,
16,1,False,Room,the room was spacious.,Positive,
16,1,False,Room,the window view is nice too.,Positive,
16,1,False,Room,they are clean.,Positive,
16,1,False,Staff,I liked the service.,Positive,
16,1,False,Location,the restaurant downstairs is amazing-,Negative,
16,1,False,Location,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,1,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,1,False,Room,the room was spacious.,Positive,
16,1,False,Room,the window view is nice too.,Positive,
16,1,False,Room,they are clean.,Positive,
16,1,False,Staff,I liked the service.,Positive,
16,1,False,Location,the restaurant downstairs is amazing-,Negative,
16,1,False,Location,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,1,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,2,False,Room,the room was spacious.,Positive,
16,2,False,Room,the window view is nice too.,Positive,
16,2,False,Room,they are clean.,Positive,
16,2,False,Staff,I liked the service.,Positive,
16,2,False,Location,the restaurant downstairs is amazing-,Negative,
16,2,False,Location,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,2,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,2,False,Room,the room was spacious.,Positive,
16,2,False,Room,the window view is nice too.,Positive,
16,2,False,Room,they are clean.,Positive,
16,2,False,Staff,I liked the service.,Positive,
16,2,False,Location,the restaurant downstairs is amazing-,Negative,
16,2,False,Location,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,2,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,3,False,Room,the room was spacious.,Positive,
16,3,False,Room,the window view is nice too.,Positive,
16,3,False,Room,they are clean.,Positive,
16,3,False,Staff,I liked the service.,Positive,
16,3,False,Location,the restaurant downstairs is amazing-,Negative,
16,3,False,Location,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,3,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,3,False,Room,the room was spacious.,Positive,
16,3,False,Room,the window view is nice too.,Positive,
16,3,False,Room,they are clean.,Positive,
16,3,False,Staff,I liked the service.,Positive,
16,3,False,Location,the restaurant downstairs is amazing-,Negative,
16,3,False,Location,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
16,3,False,Food,"the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Negative,
17,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 296 (char 295)"
17,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 296 (char 295)"
17,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 296 (char 295)"
17,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 296 (char 295)"
17,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 296 (char 295)"
17,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 296 (char 295)"
18,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 1462 (char 1461)"
18,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 1462 (char 1461)"
18,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 1462 (char 1461)"
18,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 1462 (char 1461)"
18,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 1462 (char 1461)"
18,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 1462 (char 1461)"
19,1,False,(parse failed),,,json_parse_error: Expecting ':' delimiter: line 1 column 230 (char 229)
19,1,False,(parse failed),,,json_parse_error: Expecting ':' delimiter: line 1 column 230 (char 229)
19,2,False,(parse failed),,,json_parse_error: Expecting ':' delimiter: line 1 column 230 (char 229)
19,2,False,(parse failed),,,json_parse_error: Expecting ':' delimiter: line 1 column 230 (char 229)
19,3,False,(parse failed),,,json_parse_error: Expecting ':' delimiter: line 1 column 230 (char 229)
19,3,False,(parse failed),,,json_parse_error: Expecting ':' delimiter: line 1 column 230 (char 229)
20,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 211 (char 210)"
20,1,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 211 (char 210)"
20,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 211 (char 210)"
20,2,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 211 (char 210)"
20,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 211 (char 210)"
20,3,False,(parse failed),,,"json_parse_error: Expecting ',' delimiter: line 1 column 211 (char 210)"
21,1,False,Room,The hotel is impressive how clean nice and comfortable it is.,Positive,
21,1,False,Staff,the staff and the owners,Positive,
21,1,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,1,False,Staff,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,1,False,Staff,The owners have been super kind to me :),Positive,
21,1,False,Room,The hotel is impressive how clean nice and comfortable it is.,Positive,
21,1,False,Staff,the staff and the owners,Positive,
21,1,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,1,False,Staff,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,1,False,Staff,The owners have been super kind to me :),Positive,
21,2,False,Room,The hotel is impressive how clean nice and comfortable it is.,Positive,
21,2,False,Staff,the staff and the owners,Positive,
21,2,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,2,False,Staff,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,2,False,Staff,The owners have been super kind to me :),Positive,
21,2,False,Room,The hotel is impressive how clean nice and comfortable it is.,Positive,
21,2,False,Staff,the staff and the owners,Positive,
21,2,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,2,False,Staff,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,2,False,Staff,The owners have been super kind to me :),Positive,
21,3,False,Room,The hotel is impressive how clean nice and comfortable it is.,Positive,
21,3,False,Staff,the staff and the owners,Positive,
21,3,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,3,False,Staff,Everything from breakfast to dinner is absolutely delicious.,Positive,
21,3,False,Staff,The owners have been super kind to me :),Positive,
21,3,False,Room,The hotel is impressive how clean nice and comfortable it is.,Positive,
21,3,False,Staff,the staff and the owners,Positive,
21,3,False,Staff,Richard (the chef) is personally buying super fresh food for the restaurant.,Positive,
21,3,False,Staff,Everything from breakfast to dinner is absolutely delicious.,Positive,
